Index,Bankrupt?,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability,Cluster
1671,0,0.531614098,0.600414304,0.602923069,0.615027602,0.615027602,0.999099772,0.797616062,0.809645228,0.303646826,0.781911168,0.000212771,3090000000.0,0.466715315,0.00070007,0.0,0.20049724,0.20049724,0.20049724,0.231634679,0.323831082,0.011162031,0.102434655,0.183776456,0.022173803,0.848067238,0.689812817,0.689812817,0.217637021,0.000219663,0.001018463,0.265563248,0.381487277,0.011876406,0.010217259,0.630951973,0.002998386,0.072890528,0.927109472,0.005074204,0.372138954,0.005365848,0.102423177,0.17844054,0.396567362,0.068965517,0.000559991,0.011279284,0.000336671,5830000000.0,0.019193548,0.006168941,0.394789806,0.022336984,0.792468001,0.29944611,0.307484685,0.033193881,0.011216327,0.003567772,0.049000269,0.350658469,0.27704217,0.002059293,0.619532295,0.7342207,0.327897617,0.009771193,0.940966225,0.002582509,0.012421818,0.000269372,0.000268624,0.594009836,7790000000.0,0.671517727,0.672971907,0.619532295,0.327897617,0.114741405,0.612843187,0.449060577,0.588870841,0.3108323,0.024643002,0,0.821594051,0.001002673,0.624931954,0.615027565,0.841621674,0.276953347,0.026943454,0.565793108,1,0.052837635,5
1684,0,0.432457466,0.518425643,0.482413405,0.605730841,0.606811859,0.998827658,0.797284045,0.809220915,0.303635949,0.781299237,0.000353269,0.000158919,0.462952618,0.000186019,0.0,0.184358013,0.184358013,0.184358013,0.201285809,0.318278277,0.011146906,0.088266428,0.166151992,0.022025112,0.846982861,0.689051482,0.689051482,0.21751302,5370000000.0,0.000403762,0.263093767,0.372825156,0.010668297,0.007387518,0.630187258,0.002737577,0.067992865,0.932007135,0.005614469,0.372028236,0.005365848,0.088605534,0.165274112,0.396024774,0.055472264,0.000669555,0.009438256,9880000000.0,0.000107423,0.016612903,0.01592468,0.384873703,0.01819733,0.777122338,0.173863718,0.218716004,0.03932891,0.008271951,0.005305091,0.03894712,0.343150055,0.277243215,0.006540168,0.524547522,0.733345969,0.3275155,0.014701508,0.948707154,0.002188443,0.034775916,0.000142037,0.000116826,0.593961071,7100000000.0,0.671574557,0.276024826,0.524547522,0.3275155,0.114958338,0.644547894,0.459861186,0.57023796,0.314762834,0.027390215,0,0.787495604,0.002395407,0.623799608,0.605732376,0.839530134,0.276764281,0.026677014,0.564548237,1,0.056704804,5
1689,0,0.48344952,0.520442652,0.535092885,0.602012136,0.602235547,0.998985958,0.797287642,0.809198521,0.303311106,0.7814445,0.000121418,6300000000.0,0.470949397,0.000329033,0.0,0.201382158,0.201382158,0.201382158,0.207714853,0.325988541,0.012553504,0.096653367,0.165700083,0.022070388,0.847985314,0.68724714,0.687928983,0.217430964,6010000000.0,0.000436876,0.263821091,0.382865765,0.007542566,0.005905274,0.62913282,0.004472957,0.097076518,0.902923482,0.005173731,0.373693475,0.006761846,0.096609507,0.164912148,0.39512716,0.044977511,0.001320849,0.004788722,0.000162794,4240000000.0,0.016129032,0.018477447,0.393500825,0.052944682,0.761363002,0.156850156,0.187473551,0.072381051,0.006180432,0.008103825,0.047021437,0.353782008,0.277442939,0.003872964,0.448640139,0.732583061,0.328028801,0.029548898,0.930940914,0.002123752,0.013086087,0.000162177,0.000140412,0.593939437,0.000171167,0.671593284,0.528633952,0.448640139,0.328028801,0.118912742,0.654410368,0.462243623,0.60645124,0.316162665,0.038421031,0,0.78780471,0.07152256,0.623732037,0.602011004,0.839477706,0.278023018,0.026362549,0.561720224,1,0.039199703,5
1690,0,0.477258324,0.540558221,0.527651373,0.602552646,0.603078741,0.999023741,0.797441753,0.809373897,0.303501323,0.781588922,9710000000.0,3670000000.0,0.463596789,0.000527053,0.0,0.177784333,0.177784333,0.177784333,0.215278434,0.319056377,0.0076531,0.097467633,0.171574904,0.022038861,0.847983161,0.689199502,0.689199502,0.217569207,6390000000.0,0.000422103,0.263751156,0.376727767,0.006881102,0.006191616,0.632346132,0.007298079,0.13136016,0.86863984,0.005781432,0.373845572,0.005680267,0.097431889,0.17064324,0.395810418,0.032983508,0.000720278,0.008769645,0.000207123,0.000110449,0.01516129,0.011506543,0.394348839,0.015687239,0.756616049,0.150696868,0.1640029,0.08535433,0.006195051,0.009951249,0.04513637,0.342824329,0.277412124,0.002127924,0.31740637,0.732368808,0.328323734,0.025036845,0.936786161,0.002307071,0.008194058,0.000197575,0.000187418,0.593933713,0.000275367,0.671515294,0.184354073,0.31740637,0.328323734,0.118102195,0.62006953,0.454855494,0.573849554,0.310733384,0.041987015,0,0.799645484,0.045179353,0.623620511,0.602549388,0.840348406,0.280072064,0.027706829,0.567497607,1,0.028188894,5
1696,1,0.467020914,0.485226777,0.510091547,0.600368988,0.600368988,0.998971976,0.797240191,0.809144098,0.303257449,0.781454886,0.000105345,3230000000.0,0.46276138,0.00049805,0.0,0.156040622,0.156040622,0.156040622,0.201947622,0.320789418,0.025606122,0.09657194,0.157038488,0.022072885,0.847985996,0.688616713,0.688616713,0.217541807,5340000000.0,0.000388789,0.263475301,0.38124511,0.003505137,0.002749265,0.630008835,0.01694161,0.192671645,0.807328355,0.004918504,0.379506714,0.005365848,0.096519941,0.156247643,0.40315478,0.112443778,0.000732452,0.008644121,0.000228905,9150000000.0,0.041612903,0.009943745,0.392313607,0.013165386,0.693319301,0.27614761,0.319748785,0.038941981,0.003000616,0.001259724,0.163919558,0.344018992,0.276842305,0.001659924,0.812429684,0.725196119,0.338493139,0.010647455,0.917495676,0.002069518,0.034445031,9740000000.0,8820000000.0,0.593865112,3480000000.0,0.671573585,0.646243944,0.812429684,0.338493139,0.120151605,0.644793379,0.459522675,0.585464091,0.315060948,0.07947439,0,0.763591378,0.004122013,0.620830157,0.600363858,0.835774702,0.287065892,0.026596434,0.564020186,1,0.018048086,5
1723,0,0.479354556,0.546282163,0.528829166,0.600931117,0.600931117,0.999030212,0.797464994,0.809376891,0.303528635,0.781613203,5630000000.0,0.0,0.464454006,0.000346035,0.125721227,0.178121445,0.178121445,0.178121445,0.217736598,0.324856759,0.015336449,0.100154711,0.174587633,0.022098865,0.848052651,0.689884433,0.689883105,0.21762243,6360000000.0,0.000451225,0.264063532,0.385604113,0.00440373,0.003057442,0.631923535,0.010217128,0.156332195,0.843667805,0.005034216,0.377446693,0.005365848,0.099296497,0.172837644,0.399445087,0.056971514,0.000738539,0.008568977,5730000000.0,6960000000.0,0.022096774,0.014773145,0.395355148,0.027268751,0.721812602,0.220013794,0.314140381,0.005129764,0.003027593,0.000208674,0.130254225,0.34797265,0.276479666,0.003909147,0.791750528,0.729409121,0.333450556,0.0,0.9098758,0.002402792,0.006461607,0.000220876,0.000157856,0.593861687,978000000.0,0.671573013,0.422478824,0.791750528,0.333450556,0.110933234,0.643414973,0.459353759,0.601578327,0.31466206,0.064245187,0,0.802487365,0.00700541,0.619969313,0.600930772,0.840681301,0.282188821,0.027288389,0.566770682,1,0.023125831,5
1732,0,0.474089602,0.514228085,0.529257455,0.605226365,0.605226365,0.998976714,0.797250013,0.809196047,0.3032647,0.78147215,0.000178658,2090000000.0,0.485344271,0.00069807,0.0,0.167755257,0.167755257,0.167755257,0.211591188,0.320789418,0.006866615,0.095676248,0.16667922,0.023571774,0.848165314,0.689577371,0.689577371,0.217617436,5850000000.0,0.000430763,0.264234484,0.379969077,0.018473577,0.015214221,0.63042972,0.00148825,0.041267346,0.958732654,0.005149148,0.369637181,0.006601589,0.095689417,0.165726567,0.395262472,0.055472264,0.001018534,0.006202795,0.000277056,4990000000.0,0.015967742,0.006242381,0.392268379,0.015222497,0.780607898,0.141713204,0.157839636,0.014269139,0.016096896,0.004510192,0.016347148,0.366538277,0.277075322,0.006487023,0.349482646,0.733364556,0.326679351,0.0,0.907439163,0.002141163,0.020033389,0.00010499,9920000000.0,0.593969607,2700000000.0,0.671551466,0.562679165,0.349482646,0.326679351,0.110933234,0.628669865,0.451083614,0.601718908,0.31301454,0.015878448,0,0.785529196,0.001267133,0.62286689,0.60522355,0.839476903,0.275858646,0.026742137,0.564913287,1,0.092452119,5
1733,0,0.553356408,0.606465329,0.602815997,0.635747128,0.635747128,0.999381014,0.797979621,0.809791049,0.303693957,0.7820838,0.000263882,0.0,0.494755207,0.000311031,0.143739245,0.195651258,0.195651258,0.196072648,0.246761842,0.336457523,0.013960101,0.122547024,0.201099646,0.022087945,0.848045992,0.689484462,0.689484462,0.21760336,5830000000.0,0.000487409,0.264169212,0.386507582,0.010309484,0.010041336,0.630842728,0.004401827,0.096018381,0.903981619,0.005216835,0.373899254,0.005410939,0.122168482,0.198718045,0.394478734,0.053973013,0.001728668,0.003657292,19100000.0,552000000.0,0.018548387,0.086723558,0.513387305,0.199435061,0.770563058,0.178620391,0.171122985,0.028860462,0.010447651,0.004771721,0.031686925,0.372007686,0.27697486,0.0,0.301789115,0.733143219,0.32741949,0.040990315,0.948469003,0.002598677,0.020379914,0.000119247,0.000130978,0.593952543,5650000000.0,0.671579878,0.512823876,0.301789115,0.32741949,0.121019238,0.647941081,0.460584161,0.663559124,0.315259493,0.028325748,0,0.83994925,0.129061303,0.623976832,0.63574693,0.843064375,0.277971221,0.026850988,0.565428397,1,0.039655777,5
1734,0,0.44912982,0.541157872,0.500294448,0.597889851,0.597889851,0.998953489,0.797390567,0.809318563,0.303559089,0.781364921,8420000000.0,0.0,0.466057724,0.000677068,0.0,0.172053432,0.172053432,0.172053432,0.204500331,0.32464455,0.011177156,0.094780555,0.170369812,0.022048437,0.847897849,0.693525029,0.693525029,0.217540656,6170000000.0,0.00044012,0.264034781,0.38845423,0.007733517,0.003291382,0.634474528,0.007671965,0.135018291,0.864981709,0.005398564,0.37594809,0.005521229,0.094810038,0.169368826,0.402782337,0.052473763,0.000586367,0.010790848,2430000000.0,0.000120283,0.019516129,0.028867706,0.391250763,0.033519299,0.778320757,0.211020138,0.44796572,0.010399713,0.003530428,0.000509858,0.107995828,0.351317373,0.278185319,0.011203878,0.756556073,0.734027329,0.331418942,0.004185377,0.930627066,0.002241124,0.015880767,0.000338118,0.000160326,0.593968768,2090000000.0,0.671554529,0.251549529,0.756556073,0.331418942,0.114193105,0.631515327,0.457126179,0.611330002,0.312609332,0.037502639,0,0.796983664,0.028591675,0.622056092,0.597888929,0.840128616,0.280342763,0.035016475,0.569623572,1,0.027330285,5
1735,0,0.551016429,0.5980157,0.616788907,0.62451174,0.62451174,0.999329017,0.797803375,0.80973884,0.303494314,0.782027098,0.000135526,0.0,0.486526929,0.000353035,0.0,0.20214066,0.20214066,0.20214066,0.241940059,0.343708,0.013355113,0.118149988,0.191986141,0.022081766,0.848022982,0.689449289,0.689449289,0.217595286,8310000000.0,0.000566589,0.264260127,0.396902127,0.006700759,0.006680707,0.630925604,0.004851403,0.102457901,0.897542099,0.005006657,0.374450605,0.005365848,0.11811357,0.189322072,0.396089081,0.052473763,0.000438254,0.014416545,0.000799258,3400000000.0,0.018225806,0.007191222,0.40075982,0.031500892,0.755908307,0.177928287,0.175347382,0.068487456,0.006651689,0.007300302,0.049413183,0.375092522,0.277097851,0.000484357,0.44744177,0.732256378,0.328176841,0.033921785,0.948031806,0.002855155,0.009092742,0.000147088,0.000155572,0.59392666,0.000158029,0.671613008,0.828086227,0.44744177,0.328176841,0.119759225,0.66575524,0.46488004,0.680269101,0.317827609,0.043075176,0,0.829245423,0.000994153,0.623695561,0.624513197,0.842404097,0.278297315,0.026903733,0.565643504,1,0.037002308,5
1736,0,0.43430995,0.4829372,0.482841694,0.606170455,0.606076767,0.99896123,0.797144321,0.809080822,0.303112429,0.781317202,0.000207799,0.0,0.461558592,0.000608061,0.0,0.165606169,0.165606169,0.165606169,0.197693108,0.317747754,0.015154953,0.095269115,0.157038488,0.022065078,0.8479226,0.688826509,0.688826509,0.2175071,6270000000.0,0.000405983,0.2624729,0.376513543,0.004859267,0.004001313,0.630012603,0.007510555,0.133446201,0.866553799,0.005047369,0.374828611,0.005600444,0.0952253,0.156066662,0.398721636,0.085457271,0.000809552,0.007819245,0.000175405,9460000000.0,0.024354839,0.010675205,0.391951788,0.014623901,0.734468134,0.22597276,0.272728255,0.013381836,0.003960062,0.000685412,0.10335058,0.341029903,0.276492125,0.002678171,0.731848334,0.730708813,0.331145945,0.0,0.920805593,0.002094443,0.039933197,0.000121613,0.000104675,0.593894886,1700000000.0,0.671566565,0.471234221,0.731848334,0.331145945,0.110933234,0.63708077,0.458161196,0.566217081,0.313573064,0.058549826,0,0.76426544,0.00583327,0.623462807,0.606166669,0.83736718,0.280225997,0.026636698,0.564295829,1,0.027690363,5
1746,0,0.484034515,0.541593982,0.543283902,0.612188126,0.612188126,0.99901496,0.797383235,0.809337441,0.303417453,0.781596922,0.000252088,0.000133621,0.463472652,0.000310031,0.0,0.186633517,0.186633517,0.186633517,0.217452964,0.322345618,0.021083836,0.100561843,0.170143858,0.022158679,0.848685057,0.689865591,0.689865591,0.217650331,9080000000.0,0.000464875,0.264300534,0.38020193,0.007634922,0.004101127,0.633050917,0.014127431,0.180004233,0.819995767,0.005209132,0.383632346,0.008248026,0.100517856,0.169187844,0.401067491,0.064467766,0.001148387,0.005506005,4360000000.0,8400000000.0,0.025,0.006918027,0.393184234,0.012632385,0.772217571,0.229785165,0.364363043,0.073463126,0.004690688,0.004358073,0.089167377,0.343623236,0.277884268,0.007954495,0.466586401,0.734194218,0.332163614,0.027525507,0.932573447,0.002253655,0.02033878,0.000261684,0.000167557,0.593955186,0.000142045,0.671598864,0.411869041,0.466586401,0.332163614,0.135107921,0.660704535,0.46180411,0.581823663,0.318776293,0.037973296,0,0.798768384,0.002186445,0.623503074,0.612185673,0.840372479,0.285024829,0.040573521,0.569838403,1,0.019590484,5
1748,0,0.471359626,0.538922809,0.536163606,0.595028755,0.595028755,0.998925873,0.79732112,0.809312313,0.30349528,0.781570536,6590000000.0,0.0,0.465047852,0.000635064,0.0,0.176688719,0.176688719,0.176688719,0.214805711,0.320223527,0.014081099,0.092907744,0.166905174,0.021968379,0.847864851,0.689149498,0.689149498,0.217564575,6870000000.0,0.000445261,0.263951636,0.379587199,0.007027747,0.005127968,0.634930686,0.006045103,0.117695075,0.882304925,0.005067753,0.37512274,0.005365848,0.092904718,0.165960335,0.397130046,0.070464768,0.001028679,0.006142167,0.000141203,5300000000.0,0.021129032,0.015948181,0.390086158,0.0391615,0.758624852,0.144179383,0.193283735,0.010184981,0.005147965,0.001034596,0.051875164,0.345252136,0.277901311,0.005209041,0.409541647,0.732472046,0.328455231,0.03708026,0.934226923,0.002240941,0.009624576,0.000107477,8330000000.0,0.593927037,1620000000.0,0.671569769,0.674627409,0.409541647,0.328455231,0.122426596,0.640869299,0.458831775,0.582232128,0.314247003,0.04114022,0,0.796563176,0.0093586,0.624093458,0.595030619,0.840087712,0.279163067,0.025862042,0.528480509,1,0.031830991,5
1758,0,0.426656267,0.447557785,0.463086889,0.58183312,0.58183312,0.998452592,0.796348033,0.808360831,0.302785169,0.780544568,0.000327945,0.000204931,0.463476007,0.000693069,0.0,0.15654629,0.15654629,0.15654629,0.186536825,0.320860154,0.006155754,0.080612328,0.13873616,0.021847422,0.846902678,0.627006867,0.627006867,0.215610055,617000000.0,0.000462455,0.262852103,0.381012257,0.003530722,0.001824109,0.629764318,0.011051532,0.162136832,0.837863168,0.004994088,0.381429175,0.005365848,0.080617845,0.146067416,0.397091194,0.035982009,0.001012448,0.006250614,4640000000.0,2870000000.0,0.018064516,0.007370416,0.379446417,0.033946192,0.714923526,0.132788395,0.199721338,0.060601641,0.002324944,0.003119194,0.102844506,0.344453014,0.276694839,0.003469676,0.599977748,0.728674217,0.332169366,0.033403821,0.912389529,0.00189334,0.029092848,0.000218662,0.000149221,0.593813692,0.00017777,0.671604554,0.684789018,0.599977748,0.332169366,0.125117235,0.657155401,0.461516119,0.584492501,0.317492458,0.078942272,0,0.738606013,0.006154065,0.626609802,0.581834367,0.834180254,0.282794277,0.026604834,0.564079795,1,0.022163565,5
1762,1,0.431043728,0.445976886,0.480218427,0.578647718,0.578647718,0.998496153,0.796745762,0.80870989,0.303388933,0.780953552,0.000233123,691000000.0,0.458228697,0.000360036,0.0,0.162951414,0.162951414,0.162951414,0.146733478,0.311275377,0.024880137,0.04136471,0.113127966,0.021740325,0.844743394,0.686211693,0.686211693,0.21724711,5860000000.0,0.000327975,0.263063462,0.371781975,0.006584067,0.004686289,0.630095478,0.034198743,0.234452943,0.765547057,0.005023231,0.406753332,0.005365848,0.041338935,0.112065455,0.406977009,0.055472264,0.00060057,0.010513327,0.000102797,401000000.0,0.029516129,0.013066404,0.371712535,0.040757889,0.756788073,0.190360569,0.238890849,0.015793302,0.005139584,0.001227629,0.067938223,0.337989594,0.278199583,0.004084635,0.268151471,0.733145879,0.33467418,0.074525236,0.906835807,0.001777586,0.021422778,0.000162169,0.000133251,0.593925946,2950000000.0,0.67155454,0.727644219,0.268151471,0.33467418,0.191477936,0.630645779,0.457924875,0.544629315,0.309159758,0.043812551,0,0.739197981,0.009916654,0.623858548,0.57864353,0.827630444,0.299580589,0.026661613,0.564454407,1,0.014119441,5
1768,0,0.424462536,0.479502835,0.472991059,0.617586013,0.617586013,0.612131534,0.16051575,0.0,0.0,0.133478513,0.387521018,0.0,0.459917969,0.000183018,0.0,0.155071426,0.155071426,0.155071426,0.203554883,0.314953668,0.0,0.088347854,0.161256308,0.021967146,0.848019618,0.688914224,0.689118394,0.217562219,0.000120329,0.000399894,0.263424016,0.367292575,0.000192823,0.000413606,0.630546499,0.010682206,0.159627536,0.840372464,0.004858799,0.372815562,0.005365848,0.088361262,0.160259407,0.393664182,0.0,0.001268096,0.004986828,902000000.0,0.0,0.008870968,0.0,0.388356211,0.026041301,0.612859784,0.037974031,0.03638011,0.005507774,0.000331894,0.000174776,0.167111324,0.336251752,0.27697486,0.0,0.998738065,0.719604068,0.335728666,0.0,0.9109164,0.001869324,0.015267444,0.074696389,0.078203294,0.0,0.024582624,0.0,0.918704745,0.998738065,0.335728666,0.110933234,0.448263334,0.428129337,0.541899929,0.275254218,0.611723812,0,0.76369984,0.000354331,0.621640168,0.617584319,0.836804789,0.28252615,0.026791157,0.565158396,1,0.022571383,5
1770,0,0.459123483,0.530091583,0.511055196,0.593731533,0.593731533,0.998601763,0.797333017,0.809263359,0.304194032,0.781396781,0.000369574,0.0,0.460397742,0.000193019,0.0,0.187476297,0.187476297,0.187476297,0.213103905,0.31470609,0.00179984,0.092174904,0.16961663,0.022273141,0.84806805,0.689667683,0.689667683,0.217610172,6740000000.0,0.000444138,0.264058093,0.372815841,0.013963763,0.000195886,0.604677333,0.012756819,0.172657738,0.827342262,0.007949584,0.381217805,0.005365848,0.092171902,0.168637358,0.420697111,0.004497751,0.005537013,0.001141676,95500000.0,4770000000.0,0.01016129,0.044163741,0.339148821,0.119860334,0.886569317,0.036136587,0.876239886,0.013026184,0.000508385,0.000583988,0.118144277,0.338705591,0.277823343,0.035079715,0.649221158,0.745353058,0.333638107,0.007370154,0.930241825,0.002201814,0.002156583,0.007348832,0.000353928,0.59676147,0.000281728,0.671501043,0.054755988,0.649221158,0.333638107,0.125424892,0.638666486,0.458642638,0.553761346,0.313615832,0.020993671,0,0.795586202,0.021046954,0.619077567,0.593733001,0.840000463,0.284030858,0.026726012,0.564827368,1,0.02058544,5
1771,0,0.449373568,0.505178805,0.500347984,0.589839865,0.589839865,0.998841986,0.796920348,0.808874199,0.302970552,0.781144991,666000000.0,0.0,0.461270057,0.000343034,0.0,0.168471619,0.168471619,0.168471619,0.206674861,0.31742944,0.004174418,0.092907744,0.162988627,0.022140901,0.848053439,0.689439709,0.689426985,0.217602321,7040000000.0,0.000427618,0.263962515,0.376010581,0.004897333,0.003470424,0.629970137,0.006622347,0.124255525,0.875744475,0.005267112,0.375664027,0.006298747,0.093026854,0.162483976,0.395604101,0.023988006,0.00108549,0.005821951,5600000000.0,3630000000.0,0.013064516,0.007329289,0.389034622,0.025485832,0.737618354,0.182381438,0.227645606,0.032629143,0.003863532,0.002007119,0.085976089,0.340420722,0.276409161,0.003026468,0.651171882,0.730996905,0.330092066,0.006704232,0.925919461,0.001996756,0.012055041,0.000407409,0.000332899,0.593856507,0.000152402,0.671613867,0.324730936,0.651171882,0.330092066,0.113459622,0.654443165,0.461622837,0.563639757,0.316417944,0.058114958,0,0.779478708,0.006058176,0.624777218,0.589835996,0.83872438,0.279581948,0.026617408,0.564166909,1,0.029984799,5
1774,0,0.448739824,0.459877889,0.486535682,0.614494299,0.614494299,0.998113576,0.795676528,0.807796816,0.302321107,0.779926321,0.001191172,0.001025164,0.457594592,0.00069507,0.0,0.15734693,0.15734693,0.158737516,0.19060225,0.312866945,0.003266936,0.082322286,0.148979438,0.021961979,0.847766199,0.688500086,0.688500086,0.217487263,5200000000.0,0.000382626,0.262557599,0.368102902,0.005820263,0.000395515,0.629908494,0.009182101,0.14838105,0.85161895,0.005046868,0.378617617,0.005365848,0.082278893,0.148880175,0.402492956,0.019490255,0.001333022,0.004745172,65000000.0,1820000000.0,0.012741935,0.004879338,0.378157437,0.03157101,0.748593786,0.043620534,0.352497156,0.006249095,0.000667207,0.000295441,0.112008032,0.332458445,0.254069877,0.01365713,0.715117908,0.731757316,0.332100014,0.012371248,0.91442517,0.002024997,0.043536707,0.000697188,916000000.0,0.593905239,3210000000.0,0.671523102,0.548923076,0.715117908,0.332100014,0.119226775,0.630545523,0.457147267,0.525232155,0.312253546,0.049311001,0,0.743705627,0.000588602,0.622075602,0.614489462,0.835192924,0.281438453,0.026613958,0.564143253,1,0.024557702,5
1778,1,0.458733486,0.502780201,0.502810643,0.609845919,0.609845919,0.999046966,0.797100467,0.809040722,0.30285647,0.781313132,0.000182474,0.0,0.462040043,0.00070107,0.0,0.178584973,0.178584973,0.178584973,0.188144086,0.320577209,0.023503789,0.104633173,0.146267982,0.022088419,0.848031558,0.688494604,0.688494604,0.217581853,6390000000.0,0.000393206,0.263204886,0.378283223,0.001853972,0.001645067,0.628717072,0.023694362,0.214227409,0.785772591,0.00484851,0.386363382,0.005365848,0.104637908,0.145268079,0.398673406,0.050974513,0.001014477,0.006236097,0.000171393,4390000000.0,0.026451613,0.010663455,0.395004636,0.031089932,0.663600274,0.135730151,0.160579877,0.00467607,0.001599887,0.000167074,0.148363357,0.341955847,0.276926599,0.001014727,0.659969967,0.719071867,0.34020421,0.0,0.924144568,0.00209821,0.028885615,0.000122072,0.000107757,0.593736121,993000000.0,0.671570491,0.598887429,0.659969967,0.34020421,0.110933234,0.641828491,0.459142304,0.573575297,0.31419894,0.140510935,0,0.773664631,0.014718981,0.621561196,0.609844998,0.836345665,0.291963126,0.02641632,0.562388651,1,0.015833103,5
1806,1,0.445278604,0.474651112,0.492317576,0.586322951,0.586322951,0.998754285,0.797042364,0.808970285,0.30336718,0.781140359,9790000000.0,3740000000.0,0.46581616,0.000466047,0.0,0.157894737,0.15654629,0.15654629,0.179824147,0.324856759,0.015699442,0.080123768,0.147548392,0.022111017,0.848049192,0.689402863,0.689402863,0.217596328,564000000.0,0.000380155,0.263995928,0.384048657,0.002730725,0.002091737,0.629900618,0.016202956,0.189618164,0.810381836,0.005009716,0.384159094,0.006190285,0.08022701,0.150018852,0.39691301,0.068965517,0.001694176,0.00373329,0.000307437,552000000.0,0.027258065,0.007772865,0.386581036,0.016818534,0.703348113,0.129530564,0.15578277,0.023554539,0.002279243,0.001218431,0.10232991,0.34753548,0.276882549,0.001524017,0.51006269,0.726530953,0.33365585,0.05630423,0.90837685,0.001882834,0.019587427,7920000000.0,6980000000.0,0.59384604,3540000000.0,0.671572241,0.628177076,0.51006269,0.33365585,0.13453686,0.642880717,0.459267872,0.606587885,0.314553773,0.099825429,0,0.75613015,0.032183925,0.624115071,0.586323607,0.834939038,0.286530073,0.026598062,0.564031829,1,0.018401556,5
1815,0,0.529420368,0.590002181,0.574227742,0.633592297,0.633592297,0.999219132,0.797813612,0.809659029,0.303742538,0.781873554,0.000391314,0.0,0.471865328,0.000221022,0.138576779,0.18406304,0.18406304,0.18406304,0.230878321,0.325245809,0.011948516,0.109600195,0.188370867,0.022096068,0.848034217,0.689761573,0.689761573,0.217598412,7380000000.0,0.00046797,0.264464492,0.383983458,0.0063875,0.006235285,0.630751976,0.004767507,0.101278834,0.898721166,0.005569225,0.37321258,0.005365848,0.108424121,0.186124727,0.394334044,0.058470765,0.002735029,0.002311532,0.000569398,9830000000.0,0.018387097,0.0052436,0.396451912,0.006314886,0.75374133,0.173581413,0.170951917,0.022187573,0.006350775,0.002314947,0.050492887,0.355477439,0.277169307,0.000451685,0.46269918,0.732118013,0.328208263,0.026364347,0.948551169,0.002414862,0.029509498,0.000119366,0.000127418,0.593920722,4350000000.0,0.671569387,0.267943974,0.46269918,0.328208263,0.117587942,0.641008527,0.458797611,0.613829214,0.314293424,0.045108336,0,0.827896536,0.008303988,0.623750554,0.633593449,0.842294911,0.278236759,0.026829569,0.565335131,1,0.037458261,5
