Index,Bankrupt?,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability,Cluster
310,0,0.510213036,0.580625818,0.564966005,0.601514868,0.601514868,0.998998321,0.797468868,0.809386786,0.30360187,0.781649413,9750000000.0,4060000000.0,0.461509944,0.000142014,0.044842595,0.21200118,0.21200118,0.21200118,0.261227191,0.318384381,0.123629324,0.116928589,0.209083377,0.022092022,0.847999442,0.68944372,0.68944372,0.21759801,8100000000.0,0.000450252,0.264096168,0.371092731,0.008901688,0.007751841,0.630716018,0.018019497,0.196813496,0.803186504,0.00707556,0.375387792,0.005365848,0.116281531,0.207397632,0.414194096,0.218890555,0.000754771,0.008389656,0.00018515,0.001678669,0.073709677,0.061624782,0.39968567,0.004629127,0.816193046,0.652271726,0.73807925,0.099057928,0.00764147,0.003396559,0.154618755,0.340931725,0.27721113,0.003608244,0.749383284,0.739955152,0.338273903,0.006947029,0.94512698,0.002426447,0.022736448,0.000141078,0.000128989,0.593949069,5390000000.0,0.671579303,0.060265606,0.749383284,0.338273903,0.125211143,0.65959299,0.461447648,0.566375584,0.319169943,0.032705518,0,0.822106316,0.006358711,0.623912183,0.60151405,0.843631288,0.287847145,0.026822422,0.56530319,1,0.017584263,3
325,0,0.479598304,0.547590493,0.531505969,0.598992491,0.598992491,0.998971976,0.797405923,0.809328458,0.303547004,0.78158808,8340000000.0,3500000000.0,0.461674341,0.0,0.110638729,0.226749821,0.226749821,0.226749821,0.227947433,0.318985641,0.128015488,0.102027522,0.1818935,0.022099323,0.848029088,0.689430303,0.689430303,0.217597609,7040000000.0,0.000457589,0.263995151,0.37607578,0.008813077,0.005201582,0.630622526,0.008778121,0.145025244,0.854974756,0.006908653,0.369637181,0.005365848,0.102007914,0.18092904,0.408740084,0.277361319,0.001377659,0.004591469,0.000113497,0.002056917,0.066935484,0.109469324,0.396112707,0.006755602,0.812920259,0.444261843,0.715698264,0.141854892,0.005292587,0.00496658,0.151415619,0.341514089,0.277612121,0.009442568,0.993547556,0.736964954,0.334004702,0.0,0.945141314,0.002294313,0.025277464,9810000000.0,6130000000.0,0.593939046,5770000000.0,0.671572826,0.066250855,0.993547556,0.334004702,0.110933234,0.644612991,0.459570159,0.568633894,0.314873808,0.033024872,0,0.805472176,0.040566922,0.623668614,0.598993428,0.840904803,0.281145541,0.02679401,0.565171966,1,0.025206852,3
336,0,0.560327597,0.633449629,0.622517265,0.594682829,0.594682829,0.998961115,0.797429579,0.809353586,0.303610813,0.781614887,2500000000.0,391000000.0,0.466925006,0.000966097,0.0,0.161307994,0.161307994,0.161307994,0.235605559,0.320506472,0.094302524,0.095431968,0.189350004,0.022347842,0.848156421,0.69006223,0.69006223,0.217669714,6320000000.0,0.000655726,0.266276585,0.381664245,0.024781826,0.009684499,0.631185874,0.005218906,0.107416029,0.892583971,0.005400204,0.374006616,0.005365848,0.095453287,0.185800468,0.404081868,0.686656672,0.004504276,0.001403826,0.000301131,0.00100236,0.161612903,0.086761747,0.392110083,0.010944163,0.88643325,0.407278128,0.653815659,0.006965908,0.01491166,0.000733881,0.050000387,0.347983982,0.277240909,0.025822639,0.432058962,0.740740826,0.328253712,0.009987467,0.91913427,0.002564894,0.027043106,2490000000.0,1550000000.0,0.593935144,109000000.0,0.671572315,0.35045985,0.432058962,0.328253712,0.120594228,0.643077611,0.459309301,0.590344655,0.314587985,0.011809372,0,0.848983604,0.000563717,0.624160408,0.59467995,0.843903486,0.278564018,0.026994351,0.565971016,1,0.035163451,3
351,0,0.521669185,0.596162233,0.580491461,0.599100592,0.599107799,0.999007103,0.797459045,0.809386005,0.303566098,0.781649834,5000000000.0,1290000000.0,0.465230702,0.00049705,0.0,0.178837807,0.178837807,0.178837807,0.233052851,0.319622268,0.048852791,0.105773146,0.183851774,0.022097522,0.848096272,0.689625758,0.689625758,0.217613992,6510000000.0,0.000491526,0.264302865,0.37968034,0.026227063,0.021648511,0.631003,0.003698739,0.085074221,0.914925779,0.013239861,0.373206988,0.005535854,0.105785985,0.182867054,0.400500788,0.269865067,0.00112404,0.005626406,0.006794557,0.004846125,0.053387097,0.094937062,0.4066733,0.00239579,0.878705871,0.631043427,0.605212391,0.135135634,0.026334576,0.016252838,0.043739523,0.346221956,0.276975563,7340000000.0,0.47459808,0.739364291,0.327801768,0.005543882,0.944490055,0.002550733,0.018586957,8010000000.0,8990000000.0,0.593964559,5450000000.0,0.6715645,0.027278655,0.47459808,0.327801768,0.115379619,0.61793938,0.45194475,0.580225804,0.311287421,0.011149288,0,0.830860456,0.000933431,0.624690153,0.599098877,0.842316204,0.277461477,0.026931627,0.5657496,1,0.045050643,3
354,0,0.479013309,0.547590493,0.529257455,0.597709682,0.597702475,0.998980296,0.797398867,0.809320255,0.303517517,0.781577413,5450000000.0,0.0,0.457571106,0.000248025,0.241927321,0.188614049,0.188614049,0.188614049,0.221518389,0.303105326,0.121920232,0.106424558,0.178278226,0.022118192,0.84805091,0.689301615,0.689301615,0.217579338,7010000000.0,0.000449279,0.26391356,0.358639768,0.011512601,0.006341962,0.63203278,0.015539992,0.186715845,0.813284155,0.009542571,0.385855646,0.008110315,0.10638038,0.17727924,0.413189304,0.307346327,0.001682002,0.003760615,0.000125726,0.004671374,0.096129032,0.082132103,0.397322539,0.00225676,0.858837929,0.561273287,0.831488718,0.051421985,0.007511158,0.00201121,0.135492295,0.332685402,0.27734681,0.010682574,0.690442742,0.743967888,0.335815112,0.007004314,0.933805329,0.002280402,0.022336447,0.000103226,7080000000.0,0.593952875,188000000.0,0.671574038,0.032740922,0.690442742,0.335815112,0.125661052,0.649080916,0.460119133,0.516735531,0.316111318,0.025411173,0,0.802544186,0.001917551,0.623898307,0.597708574,0.840863748,0.286049364,0.027275426,0.566741857,1,0.018747029,3
355,0,0.50972554,0.569995639,0.553937577,0.596974589,0.596974589,0.998992313,0.79741699,0.809333535,0.303524043,0.781593273,3080000000.0,1730000000.0,0.465772544,0.000589059,0.233424436,0.197968901,0.197968901,0.197968901,0.234660112,0.335927,0.157145666,0.118394268,0.190931686,0.022136966,0.848057415,0.689425023,0.689425023,0.217596733,5440000000.0,0.000474158,0.263994374,0.399007116,0.006774394,0.006637662,0.631750592,0.010377625,0.157481029,0.842518971,0.00787984,0.379019108,0.005365848,0.118414839,0.18996305,0.408095678,0.392803598,0.00096984,0.006517033,0.0021083,0.004166033,0.111451613,0.282261357,0.421779245,0.007041957,0.770282076,0.623700978,0.604157944,0.082930629,0.006836246,0.00266571,0.164967402,0.353808533,0.27702079,0.000198321,0.999026235,0.733657618,0.33546206,0.0,0.942871871,0.002321295,0.034619139,4570000000.0,5330000000.0,0.593919441,214000000.0,0.671574894,0.042175427,0.999026235,0.33546206,0.110933234,0.65594422,0.461384331,0.631545474,0.317154448,0.042623323,0,0.81446245,0.006062269,0.623876083,0.59697449,0.841869795,0.282305367,0.027151207,0.566438905,1,0.022928724,3
360,0,0.532784088,0.590983428,0.575940896,0.602084204,0.602084204,0.999028017,0.797466792,0.80936934,0.303536128,0.781631869,7690000000.0,1830000000.0,0.458560848,0.001012101,0.236258731,0.215414437,0.215414437,0.215414437,0.248558192,0.303600481,0.113450399,0.130852536,0.209685923,0.022069898,0.848023206,0.689423782,0.689423782,0.217596212,0.000103542,0.00074132,0.264080627,0.362859059,0.010896066,0.010060675,0.631135532,0.009578785,0.151525229,0.848474771,0.005924535,0.372749579,0.005365848,0.130864559,0.204456677,0.413107581,0.304347826,0.000651294,0.009708091,0.000532712,0.001043967,0.086612903,0.035494911,0.399911807,0.004330457,0.854252577,0.819498443,0.848739567,0.130214958,0.010201144,0.004729872,0.145929793,0.332868041,0.277058993,0.002149133,0.916494979,0.740681747,0.334057086,0.001595272,0.941552398,0.002404922,0.025569246,0.000125175,0.00012626,0.593957189,5540000000.0,0.671584322,0.125149214,0.916494979,0.334057086,0.113533529,0.679503302,0.465429968,0.52642995,0.321543582,0.026826982,0,0.822142484,0.003050929,0.624163914,0.602081689,0.84252331,0.281726176,0.026930954,0.5657471,1,0.023972605,3
363,0,0.480427046,0.539795028,0.531238289,0.596347598,0.596347598,0.998962733,0.797402187,0.809321818,0.303559814,0.781579939,5030000000.0,0.0,0.463709184,0.000231023,0.284036846,0.203531246,0.203531246,0.203531246,0.219060225,0.324220132,0.066669692,0.095839101,0.175265497,0.022104222,0.847945034,0.689413914,0.689413914,0.217590703,6310000000.0,0.000455193,0.26399282,0.383433926,0.00646051,0.006113012,0.63097663,0.006922368,0.127490401,0.872509599,0.007398752,0.370713044,0.005365848,0.095844122,0.174277958,0.403212388,0.1994003,0.000738539,0.008572392,0.000768878,0.001472901,0.047903226,0.044539753,0.392245766,0.003389362,0.760055245,0.434257264,0.445302755,0.038086357,0.006161219,0.00158074,0.127655237,0.347277312,0.277393293,0.001129566,0.94884856,0.732608036,0.332096983,0.000772743,0.939803182,0.002297775,0.012475544,7900000000.0,8240000000.0,0.593919502,2060000000.0,0.671570356,0.061522476,0.94884856,0.332096983,0.111505106,0.63827478,0.458348342,0.592047394,0.313803541,0.044617451,0,0.800899801,0.00424353,0.623763106,0.596346678,0.840443527,0.279799687,0.026879047,0.565545295,1,0.029144493,3
364,1,0.462145956,0.524531182,0.511055196,0.598898802,0.598898802,0.998992659,0.797369816,0.809302158,0.303440657,0.781545273,6110000000.0,1550000000.0,0.462145727,0.000141014,0.0,0.175340272,0.175340272,0.175340272,0.211118465,0.318879536,0.039535974,0.10113183,0.168486857,0.022027893,0.847955798,0.689107314,0.68906109,0.217554089,6070000000.0,0.000433832,0.263403812,0.378404307,0.01278748,0.00989099,0.629506103,0.009071759,0.147474076,0.852525924,0.006752814,0.375384436,0.006568075,0.100981973,0.167528844,0.407968404,0.16041979,0.000515354,0.012293728,0.000132031,0.000869216,0.043548387,0.073457398,0.399798738,0.010043178,0.857700941,0.615320783,0.741154453,0.075123094,0.010271893,0.003648236,0.109029376,0.342256768,0.277168915,0.006847581,0.699973105,0.740729067,0.331908127,0.006191312,0.931435729,0.002219463,0.020120993,0.000175075,0.000149058,0.593982896,4950000000.0,0.671577792,0.090455376,0.699973105,0.331908127,0.119518755,0.653706909,0.461136751,0.572247279,0.316566961,0.022906914,0,0.794709373,0.002158427,0.624462957,0.598894418,0.839926192,0.281358331,0.026298265,0.560753795,1,0.02472961,3
369,0,0.468093404,0.534616223,0.51887146,0.594135113,0.594135113,0.998967008,0.797378255,0.809305543,0.303509057,0.781563378,1050000000.0,84900000.0,0.47434807,0.000369037,0.0,0.206565252,0.206565252,0.206565252,0.21282027,0.34176275,0.348518535,0.105691719,0.168034948,0.022042574,0.847987396,0.689036622,0.689036622,0.21755369,428000000.0,0.000426046,0.263751933,0.407408442,0.014062359,0.01035388,0.639165559,0.004607921,0.099011398,0.900988602,0.007543662,0.373907082,0.008898191,0.104694904,0.167114094,0.404818715,1.0,0.003185456,0.001985338,0.001045169,0.008919865,0.194032258,0.695880029,0.406910744,0.00993496,0.867831106,0.626020043,0.750602712,0.142338375,0.0113395,0.007490846,0.100573794,0.377817625,0.27715123,0.007381322,0.954327591,0.739210985,0.330172665,0.000396025,0.931121745,0.00221417,0.02568388,1170000000.0,1280000000.0,0.593924925,1310000000.0,0.671570717,0.067778723,0.954327591,0.330172665,0.111353867,0.620696169,0.453633246,0.685409821,0.311444428,0.020847605,0,0.793572616,0.003788706,0.624320954,0.594136955,0.839874585,0.27812066,0.02433782,0.574010016,1,0.038377318,3
379,0,0.502266855,0.565470999,0.551421382,0.599669929,0.599244728,0.998993353,0.797427504,0.809343821,0.303539995,0.781604782,6600000000.0,3040000000.0,0.464309739,0.000541054,0.173803016,0.177110109,0.177110109,0.177110109,0.229932873,0.326412959,0.08634693,0.108378797,0.184755592,0.022102531,0.857520967,0.690058825,0.690058825,0.21769275,7210000000.0,0.000485537,0.264909745,0.393306881,0.009111984,0.0070076,0.63067184,0.010880092,0.160987998,0.839012002,0.007277256,0.369803817,0.005543166,0.108383409,0.183771963,0.414207494,0.331334333,0.000839987,0.007529769,0.000236739,0.001860984,0.089516129,0.10053611,0.402919427,0.00401897,0.824759914,0.650712622,0.797372934,0.069239698,0.007213789,0.002249374,0.16322103,0.349146403,0.27729615,0.005254635,0.967011152,0.738623541,0.335599491,0.0,0.934262107,0.002348936,0.027600265,9130000000.0,7770000000.0,0.593939168,2380000000.0,0.671572548,0.050796247,0.967011152,0.335599491,0.110933234,0.643874615,0.459424454,0.608756606,0.314759073,0.031968277,0,0.815175341,0.002930882,0.623863809,0.599671325,0.841988886,0.28266989,0.026806593,0.565230941,1,0.022349351,3
394,0,0.512358017,0.576210205,0.56218213,0.60317243,0.60317243,0.998986997,0.797485192,0.809394207,0.303654077,0.781659519,0.00013541,5810000000.0,0.463274704,0.000256026,0.119141614,0.219291222,0.219291222,0.219291222,0.243452775,0.323229822,0.068409032,0.103656054,0.196655871,0.022042211,0.847954869,0.689348964,0.689348964,0.217587843,6910000000.0,0.000554661,0.263807881,0.376476286,0.012648322,0.009544759,0.630628348,0.006141767,0.11884391,0.88115609,0.006314995,0.36984967,0.005365848,0.103611966,0.194902345,0.404912496,0.185907046,0.000683757,0.009244419,9710000000.0,0.000871485,0.047419355,0.024020681,0.394043554,0.003524472,0.859484834,0.600840349,0.761142719,0.168491234,0.009658056,0.007884603,0.113166986,0.345764223,0.277208357,0.008071448,0.899786175,0.739442207,0.331171615,0.0,0.940789099,0.002367034,0.032196634,0.00016301,0.00013175,0.593977928,0.000101368,0.671595822,0.106404406,0.899786175,0.331171615,0.110933234,0.693517437,0.470046709,0.584379896,0.322455431,0.023157142,0,0.821789408,0.002633254,0.623969454,0.60316829,0.842042634,0.279233012,0.026795593,0.56517946,1,0.031499079,3
408,0,0.551503924,0.613225033,0.596445206,0.601457213,0.601457213,0.999061525,0.797511753,0.809409961,0.303544829,0.781674817,3330000000.0,153000000.0,0.45896681,0.000174017,0.17157607,0.199485905,0.199485905,0.199485905,0.257539945,0.310780222,0.087693029,0.136470971,0.211568879,0.023032858,0.850412427,0.693442074,0.693438525,0.218057518,9000000000.0,0.000531753,0.265426487,0.369341679,0.011860181,0.007870371,0.630752318,0.009206723,0.148562445,0.851437555,0.005507963,0.377845948,0.005365848,0.136425815,0.210625141,0.411897811,0.277361319,0.000921145,0.006869698,0.000137573,0.00062865,0.06983871,0.072687749,0.416374573,0.014888994,0.847977837,0.492216595,0.724114087,0.013897413,0.007796527,0.000641693,0.114697418,0.335304177,0.277330234,0.010841944,0.731657637,0.739988458,0.332249895,0.002685967,0.945046112,0.002904238,0.010460397,0.000110037,761000000.0,0.59395638,617000000.0,0.671573536,0.201244124,0.731657637,0.332249895,0.114599751,0.646539066,0.459893735,0.538867537,0.315241277,0.024677235,0,0.837258579,0.003138199,0.624098013,0.601455055,0.843878586,0.281455839,0.026828143,0.565328788,1,0.024520936,3
414,0,0.501194365,0.574847362,0.555757803,0.609694576,0.609694576,0.999197178,0.797667801,0.809568542,0.303533469,0.781839028,2970000000.0,0.0,0.461914228,0.000562056,0.03401154,0.218448443,0.218448443,0.218448443,0.2475182,0.320647945,0.027042969,0.124989822,0.200421782,0.022074354,0.848027382,0.689415876,0.689415876,0.217594393,9060000000.0,0.000601725,0.263981164,0.379177378,0.010053635,0.000646923,0.631658128,0.01167802,0.166187986,0.833812014,0.005698201,0.377821344,0.005365848,0.124993893,0.196998718,0.41915509,0.059970015,0.002755318,0.002295307,783000000.0,0.000189124,0.025,0.293133381,0.623063703,0.199570272,0.841875627,0.052186111,0.832627721,0.000379422,0.000538979,1300000000.0,0.154858114,0.342061913,0.278149608,0.024911007,0.888244628,0.740496661,0.335471936,0.002297083,0.942831418,0.003594381,0.002836969,0.000648457,3750000000.0,0.594095754,77800000.0,0.671570212,0.144903682,0.888244628,0.335471936,0.115016335,0.641613248,0.45907201,0.572154883,0.314287235,0.029033825,0,0.81865261,0.015046721,0.615970852,0.609693114,0.842432376,0.283248049,0.026792402,0.565164325,1,0.021531544,3
416,0,0.473017111,0.535106847,0.525349323,0.596924141,0.596924141,0.998972439,0.797381713,0.809307626,0.303503982,0.78156422,497000000.0,951000000.0,0.461350578,0.000352035,0.584877012,0.166280393,0.166280393,0.166280393,0.214332987,0.31742944,0.109775096,0.101294683,0.170671085,0.022157542,0.848210558,0.689709492,0.689708165,0.217628095,4200000000.0,0.000435179,0.264363475,0.376010581,0.007016515,0.003092377,0.634435487,0.015193463,0.185143755,0.814856245,0.007849807,0.377376237,0.006624135,0.101250672,0.169662921,0.413642131,0.352323838,0.002168951,0.002916953,0.000111013,0.006505881,0.126935484,0.233961488,0.401178173,0.004757401,0.776702134,0.309472211,0.642368679,0.06691413,0.003256484,0.002093489,0.169502799,0.340556999,0.278783222,0.010060961,0.874614139,0.734790159,0.33806083,0.0,0.926908828,0.002232284,0.043238411,4980000000.0,2210000000.0,0.593921079,1740000000.0,0.671569634,0.034192371,0.874614139,0.33806083,0.110933234,0.629654274,0.457436452,0.564034984,0.311278843,0.041205075,0,0.796539259,0.001135127,0.623362069,0.596922171,0.840113364,0.285797724,0.029853277,0.568904452,1,0.01893979,3
431,0,0.504119339,0.566288705,0.548583971,0.599792444,0.599792444,0.999016231,0.797446733,0.809354107,0.303525735,0.781614325,5190000000.0,883000000.0,0.471533177,0.000407041,0.250126531,0.183473094,0.183473094,0.183473094,0.232012858,0.348801019,0.079102198,0.11570719,0.188973413,0.022056671,0.847996772,0.689313618,0.689313618,0.217583874,4280000000.0,0.000441418,0.263776799,0.415716628,0.010246458,0.009286489,0.631375255,0.010358475,0.157329867,0.842670133,0.006136242,0.377486954,0.005821025,0.115711564,0.187987331,0.412811502,0.224887556,0.000507238,0.012447431,0.000237695,0.00134354,0.069516129,0.13092255,0.416227584,0.012474405,0.844204214,0.769361352,0.830797306,0.087618462,0.009204292,0.003062229,0.151685546,0.368667325,0.277112055,0.003045579,0.918304414,0.740160482,0.334707018,0.001396378,0.938384295,0.002415502,0.018887945,0.000117306,0.000113434,0.593951672,3590000000.0,0.67156932,0.101381634,0.918304414,0.334707018,0.11325382,0.633536107,0.457750406,0.707042738,0.312700156,0.028497421,0,0.81646818,0.001262717,0.624204652,0.599789043,0.842065974,0.282291347,0.027004013,0.566003179,1,0.022952117,3
432,0,0.504509336,0.552278674,0.543872798,0.604786751,0.604808371,0.998982607,0.797421278,0.80933002,0.303551596,0.781589062,0.000166054,458000000.0,0.462266509,0.000390039,0.405607855,0.20913573,0.20913573,0.20913573,0.230689231,0.321390677,0.14802547,0.110414461,0.191910823,0.022068081,0.847979385,0.689192634,0.689192634,0.217569472,5340000000.0,0.000459086,0.263124072,0.378618531,0.00603243,0.002108581,0.630862933,0.010714123,0.159839163,0.840160837,0.005377401,0.371266633,0.007027518,0.110125881,0.190619109,0.400910744,0.313343328,0.012173719,0.000519177,0.000134324,0.0008208,0.090483871,0.02109484,0.393478212,0.003346185,0.752461515,0.246730962,0.476838674,0.162167051,0.003022455,0.005893631,0.145851665,0.342955656,0.293421956,0.008125008,0.868773765,0.732091024,0.334528319,0.00258986,0.944848936,0.002263949,0.064715254,4480000000.0,2190000000.0,0.593915116,5220000000.0,0.671568782,0.215182976,0.868773765,0.334528319,0.113463985,0.628787795,0.45701494,0.576485273,0.311705914,0.047653411,0,0.808833206,0.012498197,0.623627705,0.604788629,0.841335402,0.282549107,0.026840196,0.565381855,1,0.022535376,3
437,0,0.466484668,0.539413432,0.516408801,0.597709682,0.597954713,0.998964004,0.797385725,0.809311141,0.303528393,0.781558606,7470000000.0,0.0,0.46202159,0.00040004,0.180888754,0.165100501,0.165100501,0.165100501,0.212914815,0.319834477,0.059258587,0.096164807,0.171122995,0.02208175,0.8480219,0.689266846,0.689266846,0.217614742,716000000.0,0.000425322,0.263936872,0.381971611,0.007863314,0.006472968,0.633698511,0.017013651,0.192943737,0.807056263,0.005584297,0.381374376,0.005365848,0.096145391,0.170175703,0.418828198,0.226386807,0.000598541,0.010580786,0.0001905,0.000922927,0.073064516,0.06311414,0.392664119,0.008787228,0.804032746,0.740824017,0.821939,0.015128668,0.006896467,0.000413695,0.194000955,0.342491006,0.277262256,0.002852766,0.96266665,0.738225498,0.340789514,0.000740933,0.931702711,0.002242506,0.021546983,0.000145119,0.000135352,0.593940477,759000000.0,0.671569282,0.121134257,0.96266665,0.340789514,0.112564966,0.635150422,0.458240066,0.57601438,0.312496483,0.036900148,0,0.797529456,0.001018289,0.623869096,0.597708373,0.840249743,0.287117974,0.029204141,0.568662591,1,0.018015352,3
441,0,0.499146882,0.559147405,0.54371219,0.59876908,0.59876908,0.99899289,0.797412425,0.809328458,0.303514616,0.781589343,5890000000.0,662000000.0,0.456970551,0.000387039,0.292843405,0.181366146,0.181366146,0.181366146,0.227380165,0.295076749,0.116399716,0.112694406,0.184755592,0.022187157,0.848139586,0.689817434,0.689817434,0.217612379,0.000111807,0.000509943,0.26426712,0.341995455,0.009055822,0.00554407,0.631523541,0.016685361,0.191613508,0.808386492,0.010146963,0.380393573,0.005644925,0.112316185,0.182271322,0.421630898,0.374812594,0.001257951,0.0050244,0.000145216,0.006996091,0.112903226,0.096282479,0.402297551,0.00167827,0.831316439,0.592683406,0.8787185,0.0272314,0.005909144,0.00079866,0.180848195,0.328665644,0.277502488,0.008477806,0.902634501,0.741321828,0.339629773,0.001935304,0.935030957,0.002299598,0.026687616,0.000106157,7270000000.0,0.593942273,967000000.0,0.671572625,0.021410014,0.902634501,0.339629773,0.115430294,0.644121751,0.45943408,0.490735777,0.314879629,0.032160447,0,0.80682956,0.0026458,0.62371743,0.59876975,0.84146126,0.28687988,0.027040847,0.566121426,1,0.018167276,3
446,0,0.501828109,0.558438727,0.549440548,0.603453495,0.603482322,0.999032754,0.797434006,0.809352154,0.303468935,0.781612922,9450000000.0,2820000000.0,0.465876551,0.000717072,0.116813443,0.17955417,0.17955417,0.17955417,0.222842016,0.327226427,0.038840238,0.10829737,0.177449725,0.022148234,0.848213934,0.689320139,0.689318523,0.217585447,6930000000.0,0.000432609,0.263906567,0.387019858,0.005992493,0.004937073,0.632369762,0.010634786,0.159294978,0.840705022,0.006320613,0.376910999,0.005687579,0.108253131,0.176510067,0.401017921,0.140929535,0.000994187,0.006364184,0.000203684,0.00059839,0.040322581,0.069612091,0.408685918,0.014307287,0.751361066,0.30897118,0.36354434,0.07816688,0.004983623,0.003686037,0.112297784,0.349729194,0.287206794,0.002961172,0.668085269,0.731992116,0.332584241,0.015278887,0.934908129,0.002311077,0.021515097,9770000000.0,869000000.0,0.593915184,6170000000.0,0.671584871,0.113537987,0.668085269,0.332584241,0.122322308,0.663523589,0.462576059,0.611303082,0.31871527,0.047955987,0,0.806166151,0.019382411,0.623567068,0.603454607,0.841063291,0.282491596,0.027484546,0.567154732,1,0.022625974,3
457,0,0.471554624,0.540231138,0.523850313,0.597529512,0.597450237,0.998992197,0.797391535,0.809315959,0.30347957,0.781566746,3840000000.0,509000000.0,0.463808158,0.00040004,0.151634781,0.167123172,0.167123172,0.167123172,0.214805711,0.320612577,0.036390036,0.100561843,0.171424268,0.02219411,0.851153626,0.689821127,0.689815905,0.217631201,5640000000.0,0.000450002,0.26425935,0.383210387,0.012214002,0.012260336,0.632683456,0.006460938,0.122471808,0.877528192,0.007916075,0.375160764,0.006958053,0.100542283,0.170462258,0.402872098,0.20089955,0.000641149,0.009852402,0.006306747,0.00176037,0.048387097,0.108382416,0.403349088,0.007148567,0.847638612,0.72891793,0.700492627,0.044678356,0.012313126,0.002193871,0.107824634,0.346717999,0.276977925,9910000000.0,0.831635848,0.738763424,0.331035299,0.002017723,0.929867027,0.002251467,0.02552929,0.000124862,0.000136406,0.593962736,229000000.0,0.671570643,0.056067201,0.831635848,0.331035299,0.113202222,0.638759929,0.458412158,0.588771776,0.313902529,0.023970794,0,0.799162293,0.002619519,0.625250574,0.597529239,0.840294586,0.279464979,0.027783025,0.567598016,1,0.030467797,3
458,0,0.604982206,0.653020061,0.63616896,0.603280532,0.603280532,0.999083595,0.797545785,0.809427277,0.30355788,0.781694326,4050000000.0,2680000000.0,0.471021531,0.000320032,0.230590141,0.222409507,0.222409507,0.222409507,0.290346979,0.336881941,0.131131177,0.170344434,0.248248851,0.022127184,0.848070744,0.689511007,0.689511007,0.217606243,8220000000.0,0.000512313,0.264470709,0.383676093,0.020666394,0.013710765,0.630662251,0.006526596,0.123197388,0.876802612,0.020393118,0.372956476,0.005365848,0.170347029,0.247334289,0.406788108,0.35982009,0.001742871,0.003629967,0.000117319,0.011122786,0.076774194,0.053978232,0.41405667,0.000564567,0.905987486,0.556044578,0.801380933,0.253856222,0.013834508,0.018276351,0.073389171,0.357016257,0.277211909,0.017983887,0.558712438,0.742922761,0.329499479,0.006835801,0.954080286,0.002948307,0.015332044,8840000000.0,6270000000.0,0.593964475,8440000000.0,0.671587508,0.013732883,0.558712438,0.329499479,0.119752693,0.702150621,0.471453553,0.630223189,0.324032606,0.014186379,0,0.860446068,0.002303398,0.624350653,0.603275901,0.845162814,0.279512076,0.026803168,0.565215022,1,0.030270509,3
