Index,Bankrupt?,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability,Cluster
1743,0,0.558182616,0.624291321,0.610525189,0.616029346,0.61570504,0.999187703,0.797662959,0.809548621,0.303544829,0.78183187,0.000135642,7910000000.0,0.469709704,730000000.0,0.093126835,0.19308078,0.19308078,0.19308078,0.24534367,0.321956568,0.025938866,0.12262845,0.196354598,0.022109137,0.848048216,0.689505121,0.689505121,0.217607159,7440000000.0,0.000498364,0.264351042,0.381217168,0.031921897,0.022838798,0.630614307,0.001917763,0.051123137,0.948876863,0.007443857,0.369853025,0.005728405,0.122632599,0.195407586,0.400849116,0.137931034,0.00073651,0.008586909,8370000000.0,0.00085106,0.027741935,0.018970962,0.406288867,0.003103409,0.896880324,0.501812691,0.655944683,0.143448037,0.023542473,0.019352212,0.038942117,0.357988496,0.277139047,0.02197411,0.68878535,0.739250352,0.327422794,0.0,0.947864569,0.002639544,0.021598904,0.000197059,0.000153734,0.594032069,0.000119107,0.671567713,0.085959187,0.68878535,0.327422794,0.110933234,0.635785874,0.45589925,0.594814102,0.313757851,0.009125368,0,0.847749511,0.001452658,0.624277545,0.616029197,0.842952777,0.276169747,0.026791779,0.565161359,1,0.075267427,0
1750,0,0.562960074,0.60706498,0.608758499,0.625196385,0.625196385,0.999234731,0.797713592,0.809564636,0.303534919,0.781842396,0.000240755,0.000119699,0.479905723,8000000.0,0.180989979,0.180270532,0.180270532,0.180270532,0.235511014,0.3304803,0.017000166,0.116928589,0.190103186,0.02211707,0.848050674,0.689371066,0.689371066,0.217591098,7070000000.0,0.000433957,0.263755041,0.385985992,0.019314136,0.012433764,0.630612252,0.00230624,0.059437071,0.940562929,0.006475062,0.369709875,0.005635176,0.116257104,0.188786668,0.400467295,0.106446777,0.000760857,0.008317927,3690000000.0,0.000363875,0.022419355,0.010081812,0.401144253,0.003164379,0.87030589,0.447567986,0.634652426,0.210737179,0.013157844,0.01788155,0.06219627,0.394015039,0.277210574,0.016240966,0.959079425,0.738127389,0.328236407,0.0,0.945698369,0.002485387,0.028846994,0.000247757,0.000177214,0.59403768,0.000223976,0.671559827,0.128813695,0.959079425,0.328236407,0.110933234,0.627749918,0.453034291,0.671638781,0.312788718,0.015185128,0,0.839091529,0.000941119,0.624095747,0.625193076,0.842550385,0.276451617,0.026791163,0.565158427,1,0.064912575,0
1752,0,0.433773704,0.470453554,0.475935543,0.60800098,0.60800098,0.998841986,0.797203392,0.809140713,0.303465068,0.781384992,0.000357895,0.000352644,0.475321037,0.0,0.0,0.181618979,0.181618979,0.181618979,0.196464026,0.321991936,0.022535808,0.082729419,0.155607441,0.022031244,0.847263467,0.685901342,0.685901342,0.217162305,477000000.0,0.00041297,0.263080557,0.384505048,0.038166496,0.024518801,0.630612252,0.001162695,0.033255737,0.966744263,0.006135547,0.369637181,0.005365848,0.082726725,0.154596184,0.398441634,0.130434783,0.001073316,0.005891972,7200000000.0,0.000425152,0.025645161,0.016785394,0.385303363,0.005045515,0.891924018,0.427372621,0.609472642,0.309948955,0.025819882,0.053679231,0.030229064,0.373989467,0.277168897,0.032209443,0.793565659,0.738523068,0.32707774,0.0,0.932212924,0.002130475,0.068458039,0.000160821,0.00011473,0.59401579,0.000229491,0.671569225,0.177130835,0.793565659,0.32707774,0.110933234,0.637561047,0.4555346,0.604013407,0.313999758,0.007594885,0,0.756083222,0.000505527,0.623926402,0.60799641,0.837950165,0.275622587,0.026791157,0.565158396,1,0.113071162,0
1753,0,0.496758153,0.556912342,0.549065796,0.617903112,0.617903112,0.998993815,0.797456555,0.809379104,0.303589785,0.781642396,0.000364949,0.000203063,0.466931716,0.0,0.0,0.174118242,0.174118242,0.174118242,0.220856576,0.3195869,0.018603385,0.098037619,0.174964224,0.02205302,0.847953422,0.689293074,0.689293074,0.217580712,5640000000.0,0.000436876,0.263743385,0.372759957,0.037941847,0.034714849,0.630612252,0.001398882,0.039120839,0.960879161,0.006362131,0.369637181,0.005365848,0.098026284,0.174014026,0.396730808,0.130434783,0.001481136,0.004266983,0.000151139,0.000465246,0.025806452,0.016021621,0.393704349,0.004358153,0.935815715,0.766828008,0.80167197,0.630778353,0.034906086,0.082793505,0.04003873,0.355806871,0.277024484,0.008179884,0.908629275,0.740770295,0.327397669,0.0,0.936732647,0.002278839,0.056577825,0.000232525,0.000228074,0.594056907,0.000501128,0.671542185,0.149376443,0.908629275,0.327397669,0.110933234,0.593892225,0.42970344,0.585272614,0.3092748,0.007641317,0,0.812144359,0.000414406,0.624071743,0.617903499,0.840908551,0.275793401,0.026791157,0.565158396,1,0.097275775,0
1756,0,0.480622045,0.543556476,0.532469618,0.603900316,0.603900316,0.998990117,0.79742363,0.809385354,0.303539995,0.781597483,0.000143967,0.0,0.46760776,710000000.0,0.150521308,0.181534701,0.181534701,0.181534701,0.218020233,0.323442032,0.024078527,0.098526179,0.173683814,0.022099307,0.848009536,0.689381021,0.68935788,0.217588945,6370000000.0,0.000457813,0.263937649,0.38296822,0.016293865,0.013822433,0.630634512,0.003213599,0.076790519,0.923209481,0.005621727,0.370366353,0.005365848,0.098498543,0.172732071,0.397667274,0.130434783,0.001507512,0.004192693,0.000153432,0.000286713,0.028548387,0.01068108,0.392980711,0.004703216,0.863427662,0.57462889,0.653934071,0.257405075,0.013834128,0.017939589,0.07582783,0.357815064,0.277100487,0.006701512,0.917361917,0.738230577,0.328885893,0.0,0.943051861,0.002362238,0.02179809,0.000195906,0.000176658,0.594004989,0.000213212,0.671582767,0.231935176,0.917361917,0.328885893,0.110933234,0.659282551,0.464560283,0.608363516,0.316631514,0.018003843,0,0.812830944,0.001450478,0.624238177,0.603899532,0.841099638,0.277109701,0.026797021,0.565186203,1,0.050094454,0
1761,0,0.529615366,0.583296991,0.582365223,0.625643206,0.625643206,0.999101967,0.797579678,0.809494199,0.303578667,0.781765764,0.000380907,0.000439744,0.479951016,0.0,0.002429396,0.192575113,0.192575113,0.192575113,0.23324194,0.330374195,0.020977963,0.109030209,0.185056865,0.022067764,0.847976432,0.6892446,0.6892446,0.217575505,5320000000.0,0.000413469,0.263054914,0.375908126,0.015063916,0.01261343,0.630623896,0.001760913,0.047616168,0.952383832,0.0063445,0.369637181,0.005365848,0.108806814,0.18383229,0.396101138,0.100449775,0.001160561,0.005447085,0.000139101,0.000378249,0.021935484,0.021197656,0.401913118,0.007127255,0.818838843,0.378675399,0.413318903,0.245621843,0.013353981,0.02492269,0.051933376,0.395542189,0.277076274,0.004767597,0.984522315,0.735290669,0.327814828,0.0,0.946561666,0.002351857,0.04649568,0.000147636,0.00014021,0.593980926,0.00024674,0.671561912,0.146029134,0.984522315,0.327814828,0.110933234,0.629554757,0.45252818,0.654319021,0.313073964,0.019468731,0,0.829134762,0.006198334,0.623888709,0.625638438,0.841879958,0.276056011,0.02679479,0.565175662,1,0.080648084,0
1766,0,0.522449179,0.560019625,0.570747899,0.619755257,0.619755257,0.999032523,0.797447286,0.809370121,0.303492622,0.781631027,0.000355929,0.000373867,0.468855842,0.0,0.0,0.199865155,0.199865155,0.199865155,0.225016545,0.326165382,0.035769923,0.107157398,0.179332681,0.02210988,0.848014818,0.689391322,0.689391322,0.217592363,745000000.0,0.000497391,0.26415367,0.387392422,0.02245422,0.018286635,0.630612252,0.002466738,0.06270218,0.93729782,0.009646575,0.369637181,0.005365848,0.107064341,0.177543172,0.398621157,0.164917541,0.001286356,0.004913392,0.000120758,0.002252094,0.032419355,0.021694109,0.397130323,0.001566231,0.912527637,0.720597279,0.808244685,0.542408921,0.019299917,0.042022871,0.068164692,0.363078051,0.277074679,0.008491864,1.0,0.7404339,0.328465504,0.0,0.940226603,0.002269237,0.07047828,0.000203255,0.000185862,0.594023413,0.000376932,0.671581773,0.045330991,1.0,0.328465504,0.110933234,0.660571161,0.466174381,0.611856085,0.316660763,0.013048156,0,0.812162698,0.000597236,0.624007594,0.619750907,0.840996725,0.276567973,0.026791157,0.565158396,1,0.061540293,0
1767,0,0.484960757,0.538323157,0.5419455,0.615582525,0.615582525,0.998994508,0.797403986,0.809342259,0.303496489,0.781603518,0.00032702,0.000149411,0.473680414,0.00020202,0.0,0.185369348,0.185369348,0.185369348,0.216602061,0.3250336,0.012356882,0.097141927,0.170972358,0.022097759,0.847953928,0.689254526,0.689254526,0.217576862,6850000000.0,0.000437725,0.263869268,0.383396669,0.016858606,0.010058803,0.630951973,0.002011691,0.053209179,0.946790821,0.005250399,0.370855076,0.005365848,0.09713062,0.170009803,0.398106704,0.071964018,0.000799408,0.007902928,336000000.0,8470000000.0,0.017903226,0.008806897,0.392924176,0.013908039,0.829768618,0.284486448,0.447982084,0.182906082,0.01037936,0.019147108,0.05032373,0.372468354,0.277278392,0.017074532,0.859759023,0.735920219,0.327800616,0.00093591,0.948585216,0.002253733,0.029043731,0.000258181,0.000166104,0.594034015,0.000285016,0.671627284,0.442048282,0.859759023,0.327800616,0.111418456,0.688581284,0.480071053,0.62216671,0.319776032,0.017401503,0,0.799990774,0.000651082,0.623942024,0.615583393,0.840269453,0.276238258,0.026968257,0.56588164,1,0.072405705,0
1779,0,0.467508409,0.513682948,0.507039991,0.603785007,0.603785007,0.998947943,0.797365251,0.809276118,0.303526218,0.781529834,0.000184325,362000000.0,0.460089077,0.0,0.0,0.178584973,0.178584973,0.178584973,0.209416659,0.31608545,0.032835731,0.09323345,0.168185584,0.022082446,0.848078673,0.689431919,0.689390571,0.217590199,5640000000.0,0.000435404,0.263989712,0.373458515,0.01556563,0.005605206,0.630612252,0.003664998,0.084499803,0.915500197,0.010871376,0.369637181,0.00644377,0.093262983,0.167212126,0.397261338,0.172413793,0.001071287,0.005906488,0.143458395,0.002281597,0.035967742,0.004935153,0.391725651,0.000222318,0.87565568,0.778876038,0.746301533,0.084886192,0.015700366,0.004962994,0.090481129,0.336758597,0.27697499,641000000.0,1.0,0.739168032,0.329526532,0.0,0.932284373,0.002192413,0.041558553,0.00015804,0.00017156,0.593986699,5060000000.0,0.671559137,0.032943649,1.0,0.329526532,0.110933234,0.614378665,0.450847866,0.553675324,0.310830021,0.018843785,0,0.786814539,0.000186825,0.624122588,0.603781173,0.839446423,0.277436941,0.026791157,0.565158396,1,0.045360662,0
1780,0,0.514356749,0.567542521,0.568499384,0.619048992,0.619012958,0.999042922,0.797514658,0.809423111,0.303588335,0.781697273,0.000333611,6110000000.0,0.467881197,0.0,0.082700678,0.173823269,0.173823269,0.173823269,0.223787463,0.320294263,0.015865814,0.101294683,0.177600362,0.022124229,0.853750294,0.690282672,0.690282672,0.217704855,6810000000.0,0.000467121,0.264735685,0.381105398,0.024409284,0.016568578,0.630612252,0.002010779,0.053178946,0.946821054,0.005414498,0.369637181,0.005711343,0.101266957,0.176645803,0.399013696,0.113943028,0.000817668,0.007734708,5850000000.0,0.000164917,0.024193548,0.010310944,0.394755885,0.007702679,0.866341957,0.425891831,0.558992468,0.135164532,0.01795466,0.016378969,0.043408398,0.355177479,0.277153636,0.017009363,0.740833588,0.737768205,0.327577382,0.0,0.938366044,0.002310968,0.044546008,0.000198533,0.000154315,0.594024243,0.000132365,0.671590008,0.332826883,0.740833588,0.327577382,0.110933234,0.666326789,0.469938056,0.590839732,0.317236059,0.01199172,0,0.817078702,0.00058918,0.623964581,0.619047182,0.841238222,0.276237378,0.026791157,0.565158396,1,0.072440878,0
1786,0,0.530785356,0.588802878,0.568874137,0.631855461,0.633433748,0.999373272,0.797859956,0.809641062,0.303500598,0.781890116,0.00023428,0.00024517,0.499960578,0.0220022,0.263184533,0.19308078,0.19308078,0.19308078,0.230972866,0.326731273,0.011434276,0.117172869,0.189651277,0.022090315,0.848035605,0.689327901,0.689327901,0.217585354,6070000000.0,0.000435529,0.263658686,0.376718453,0.077633455,0.073107861,0.630612252,0.000848084,0.025002267,0.974997733,0.006844276,0.369637181,0.005365848,0.116403667,0.188032577,0.395939032,0.062968516,0.000689844,0.009170129,0.000112733,0.000303356,0.016290323,0.014773145,0.412247575,0.007031502,0.951188059,0.783786942,0.789633177,0.332234208,0.073972027,0.090207388,0.019108547,0.416000396,0.277001347,0.009780601,0.644910849,0.741009558,0.326728394,0.0,0.949116677,0.002521466,0.020426022,0.000508333,0.000511647,0.594245394,0.000566316,0.671574185,0.121831125,0.644910849,0.326728394,0.110933234,0.644361776,0.460552374,0.634237047,0.314712809,0.003595057,0,0.830813599,0.004247738,0.625028801,0.63185505,0.841812927,0.275394442,0.026791188,0.565158545,1,0.145970105,0
1787,0,0.493491932,0.548353685,0.536163606,0.597068277,0.596880901,0.998925873,0.797574698,0.80941543,0.303938315,0.781669203,9560000000.0,2430000000.0,0.540066933,0.000215022,0.443364713,0.175340272,0.175340272,0.175340272,0.218398412,0.326802009,0.008560582,0.093803436,0.175943361,0.022041753,0.847377624,0.689814635,0.689861869,0.21757736,5940000000.0,0.000457539,0.264589598,0.392440669,0.054182046,0.050488654,0.630979028,0.001791007,0.048311516,0.951688484,0.006470946,0.370987043,0.005365848,0.093792239,0.174949099,0.395246395,0.056971514,0.000525499,0.012018769,0.000537106,0.000198959,0.016774194,0.021141842,0.389486895,0.013136836,0.83322095,0.329776481,0.334224294,0.167751922,0.051393941,0.074334296,0.011523515,0.393210008,0.277005185,0.007535031,0.20975941,0.736012732,0.326541376,0.007274937,0.934857274,0.002449406,0.008194645,0.000226244,0.000229446,0.594061362,0.00030781,0.6716443,0.147747839,0.20975941,0.326541376,0.113706553,0.693695994,0.484546872,0.651647047,0.32024618,0.00527317,0,0.806479028,0.000732959,0.626301816,0.597066281,0.840625633,0.276078134,0.026848322,0.565416984,1,0.079532809,0
1810,0,0.524155414,0.582751853,0.572514589,0.620158838,0.620158838,0.999091337,0.797535133,0.809436391,0.303523318,0.781697694,0.000303546,0.000220381,0.468374391,0.0,0.113675473,0.204626859,0.204626859,0.204626859,0.232485582,0.323583504,0.030446027,0.113752952,0.187015139,0.022126046,0.848121211,0.689552932,0.689552932,0.217625347,8110000000.0,0.000470715,0.264266343,0.38088186,0.032616435,0.02766358,0.630613622,0.001896789,0.05066965,0.94933035,0.019212866,0.369637181,0.005365848,0.113236276,0.185521454,0.399806812,0.143928036,0.00089071,0.007099399,9520000000.0,0.004185702,0.026935484,0.032275311,0.405983582,0.000990405,0.959782352,0.867291204,0.935977995,0.448771318,0.029083218,0.04348152,0.054409547,0.361086999,0.277043752,0.009466649,0.973568518,0.742383891,0.327914357,0.0,0.942235614,0.002333683,0.045943935,0.000285202,0.000269671,0.594081751,0.000370786,0.671593864,0.016205736,0.973568518,0.327914357,0.110933234,0.676699014,0.475362455,0.599933106,0.318380712,0.008926466,0,0.823852253,0.001572866,0.624194389,0.620156497,0.841606273,0.276154911,0.026791563,0.565160331,1,0.075922214,0
1818,0,0.477843319,0.533307894,0.528722094,0.616497788,0.616497788,0.998984802,0.797392919,0.809318953,0.303497456,0.781609132,0.000351419,0.000132942,0.468634408,0.000238024,0.0,0.159664574,0.159664574,0.159664574,0.215562069,0.318914904,0.005762512,0.095839101,0.170219176,0.022105155,0.848125693,0.689226249,0.689228096,0.217603088,6450000000.0,0.000448006,0.263937649,0.379866622,0.029552482,0.025470781,0.63152765,0.001232913,0.035039453,0.964960547,0.005285716,0.370157219,0.005365848,0.095827837,0.169210467,0.396245828,0.061469265,0.000803465,0.00787731,9380000000.0,719000000.0,0.016451613,0.004747147,0.392313607,0.008620552,0.849796504,0.406417031,0.451497523,0.303018996,0.025642002,0.05475943,0.028950317,0.356522088,0.277060696,0.010440222,0.724999533,0.736585425,0.327045507,0.000979135,0.910430545,0.00223779,0.02654215,0.000299129,0.000274705,0.594085306,0.000538761,0.67157463,0.445315395,0.724999533,0.327045507,0.111409425,0.644626175,0.460403917,0.58421302,0.314746481,0.009873849,0,0.797164457,0.000698443,0.624152131,0.616493754,0.840104408,0.275673447,0.027144469,0.566420948,1,0.107799492,0
1819,0,0.486130746,0.53821413,0.534450452,0.598797907,0.59838712,0.998975212,0.797413946,0.809338743,0.303554255,0.781577834,7040000000.0,0.0,0.47300437,0.000578058,0.0,0.183810206,0.183810206,0.183810206,0.215089345,0.323335927,0.01096541,0.095920528,0.171424268,0.022129539,0.848453025,0.689421503,0.689421503,0.217578571,8370000000.0,0.000507971,0.263989712,0.384430535,0.024327537,0.019886162,0.631190326,0.001542965,0.042567343,0.957432657,0.005775565,0.370045383,0.005473092,0.095925546,0.170281276,0.396807172,0.073463268,0.000781147,0.008088226,9000000000.0,0.000139196,0.018225806,0.010957214,0.392460596,0.009588539,0.856342645,0.452063565,0.510735296,0.328522378,0.020770103,0.043375262,0.03980082,0.369879391,0.277075486,0.009531323,0.83528002,0.73704079,0.327407111,0.000936293,0.937438516,0.002303652,0.008051178,0.000311818,0.000281244,0.594082241,0.000538164,0.671758588,0.233020244,0.83528002,0.327407111,0.111462623,0.790055003,0.541444811,0.607715268,0.330657825,0.012032736,0,0.799419698,0.0053409,0.620423236,0.598794545,0.840228871,0.275898404,0.026995404,0.565974546,1,0.089766356,0
1823,0,0.52113294,0.578390754,0.566786231,0.629931247,0.629931247,0.999177419,0.79764871,0.809506698,0.303541445,0.781778256,0.0003742,0.000111719,0.479954371,0.000417042,0.211863549,0.193628587,0.193628587,0.193628587,0.23106741,0.325705595,0.017423658,0.112775833,0.186789184,0.022088877,0.848017912,0.689363103,0.689365295,0.217590133,6000000000.0,0.000446983,0.263852173,0.379484743,0.029108178,0.022473852,0.630619786,0.001849369,0.049611513,0.950388487,0.005759964,0.369865327,0.00578812,0.11273959,0.185785386,0.398669387,0.085457271,0.00058231,0.010854037,5480000000.0,0.000199715,0.020322581,0.008057812,0.397752199,0.005273111,0.858669092,0.402178168,0.494452192,0.038794576,0.022842572,0.00631487,0.032192884,0.373601718,0.277113278,0.01651926,0.58439953,0.737302109,0.327200532,0.001076135,0.946256993,0.002359721,0.037804681,0.000224196,0.00018631,0.594044059,4800000000.0,0.671555263,0.230563527,0.58439953,0.327200532,0.111539264,0.625128568,0.450628115,0.620508078,0.312564105,0.010027482,0,0.824671814,0.002738631,0.623977322,0.629928687,0.841645389,0.276120404,0.026792193,0.565163332,1,0.077497309,0
1844,0,0.470774631,0.533307894,0.5262059,0.664192335,0.664192335,0.998999245,0.797364144,0.80931661,0.30341697,0.781567167,0.001102247,0.000126999,0.483269168,0.0,0.0,0.171421348,0.171421348,0.171421348,0.214616621,0.322204145,0.012114887,0.097386206,0.169240039,0.022070941,0.847953375,0.689138159,0.689138159,0.217562182,5840000000.0,0.000447457,0.263191676,0.386377184,0.053972999,0.052326488,0.630612252,0.000854467,0.025183662,0.974816338,0.010433307,0.369637181,0.005365848,0.097358607,0.168252771,0.395870706,0.095952024,0.000862305,0.007330809,0.000106046,0.000941083,0.020806452,0.002905277,0.3923023,0.000330788,0.928259941,0.757012418,0.726464838,0.47111098,0.054014016,0.096753834,0.025416638,0.396866852,0.276975808,0.000234329,0.853259153,0.739974983,0.326911302,0.0,0.931919615,0.00223196,0.135084084,0.000294357,0.000313752,0.594102712,0.000515678,0.671546943,0.04532921,0.853259153,0.326911302,0.110933234,0.612962362,0.432691613,0.61681495,0.31149781,0.005294628,0,0.797551235,0.000189142,0.623893359,0.664191253,0.840121754,0.275398669,0.026791157,0.565158396,1,0.145170427,0
1852,0,0.482182031,0.465220235,0.533058515,0.602127445,0.602127445,0.998980758,0.797235072,0.809170398,0.303230137,0.781586817,0.000124887,5990000000.0,0.468587437,0.000329033,0.0,0.168977287,0.168977287,0.168977287,0.21698024,0.322628563,0.025832993,0.097630486,0.156435942,0.022043317,0.847953163,0.687222499,0.687222499,0.21759949,532000000.0,0.000449853,0.262925923,0.386190902,0.017780288,0.011979608,0.630569787,0.002806883,0.069323095,0.930676905,0.007347612,0.370034199,0.005365848,0.097611022,0.155448307,0.401780224,0.173913043,0.000846073,0.00748195,9360000000.0,0.001034132,0.035645161,0.021585418,0.39337645,0.00236724,0.878156339,0.521862678,0.704847845,0.128184373,0.012713214,0.009037755,0.074949138,0.362273605,0.277195029,0.013430719,1.0,0.738821317,0.328766642,0.0,0.923402963,0.002110467,0.059797911,0.000143956,0.000108908,0.593986091,7430000000.0,0.671562723,0.082533744,1.0,0.328766642,0.110933234,0.621563287,0.451669861,0.614669913,0.31195594,0.01649876,0,0.754120591,0.001085223,0.624078795,0.602122662,0.837501307,0.276814601,0.026778224,0.565095968,1,0.055608623,0
1864,0,0.481792034,0.532926297,0.535949462,0.621960536,0.621960536,0.998953489,0.797387938,0.809314266,0.303554497,0.781570115,0.000470409,0.000383206,0.471404008,0.0,0.0,0.187644853,0.187644853,0.187644853,0.214900255,0.322204145,0.016773296,0.094617702,0.170445131,0.022072569,0.847913683,0.689135879,0.689135879,0.217562713,7710000000.0,0.000470615,0.263194784,0.380639693,0.028840472,0.021636658,0.630612252,0.001255711,0.035583638,0.964416362,0.006121253,0.369637181,0.005365848,0.094622763,0.169429153,0.397899047,0.104947526,0.001036795,0.006094348,5960000000.0,0.000282174,0.021612903,0.013609859,0.391612582,0.006144591,0.879706788,0.498897707,0.593433971,0.318100434,0.023371716,0.042850343,0.039000794,0.369666643,0.27709746,0.01446235,0.964104787,0.738005905,0.327349878,0.0,0.932789793,0.002233976,0.051339214,0.00024194,0.000207664,0.59405332,0.000353297,0.671620103,0.177351886,0.964104787,0.327349878,0.110933234,0.698615615,0.495805376,0.601027557,0.32049464,0.010122452,0,0.797159791,0.000690979,0.623974201,0.621956012,0.840104301,0.275689908,0.026791157,0.565158396,1,0.106207157,0
1882,0,0.472334617,0.516081553,0.520691686,0.627235907,0.627235907,0.998903226,0.797280309,0.80921141,0.303471352,0.781518746,0.000605357,0.000579477,0.488680875,0.0,0.0,0.186886351,0.186886351,0.186886351,0.212536636,0.326695904,0.009301692,0.092663464,0.166603901,0.022085069,0.847998243,0.684379883,0.684379883,0.215400437,6000000000.0,0.000430563,0.263742608,0.391378861,0.0364548,0.032610635,0.630612252,0.000975752,0.028388306,0.971611694,0.006614244,0.369637181,0.005365848,0.092790724,0.165734108,0.395191467,0.055472264,0.001257951,0.005027816,9550000000.0,0.000210306,0.015483871,0.009832117,0.390052238,0.005854918,0.882323419,0.557022562,0.572862096,0.334546584,0.034103199,0.058856207,0.029750651,0.414441166,0.277015673,0.006414997,0.898841304,0.73796341,0.327047237,0.0,0.932726886,0.002194682,0.042623457,0.000415319,0.000410448,0.594160067,0.000644219,0.671562526,0.134897639,0.898841304,0.327047237,0.110933234,0.636364337,0.454024624,0.640657435,0.313885951,0.007962712,0,0.787147017,0.00128843,0.624129484,0.627234071,0.839587083,0.275486575,0.026791157,0.565158396,1,0.130440433,0
1895,0,0.52347292,0.561709551,0.553884041,0.643854769,0.643854769,0.999112251,0.797664896,0.809446807,0.303706042,0.781709203,0.000662944,0.000563857,0.4855959,0.0,0.483652192,0.1807762,0.1807762,0.1807762,0.221707478,0.320294263,0.011328403,0.103167495,0.181667545,0.022079095,0.848064838,0.689329719,0.689329719,0.217585769,6520000000.0,0.000472461,0.263803996,0.380975001,0.120640497,0.116156594,0.630619101,0.000631047,0.019016235,0.980983765,0.021669087,0.369637181,0.005365848,0.103180419,0.180567076,0.396066306,0.07946027,0.000726365,0.008699625,0.015297116,0.002155262,0.018548387,0.006515577,0.395219466,0.000321741,0.939608959,0.752561308,0.7211405,0.592663538,0.120735143,0.273204206,0.011058627,0.375647601,0.276974982,7160000000.0,0.47305234,0.740300013,0.326488342,0.0,0.939710448,0.002277428,0.064994702,0.000371516,0.000394977,0.594166474,0.000816385,0.671601437,0.015633014,0.47305234,0.326488342,0.110933234,0.670297137,0.489945204,0.590293933,0.317306537,0.002208657,0,0.814017845,0.000340483,0.624099216,0.643854485,0.840939148,0.275236587,0.026792288,0.565163784,1,0.184555856,0
1899,0,0.40233023,0.446249455,0.44868569,0.665150838,0.665150838,0.99381441,0.792403393,0.804623126,0.305595402,0.776069189,0.006306467,0.002243544,0.412311383,0.0,0.0,0.165311196,0.165311196,0.165311196,0.202987615,0.314953668,0.000468866,0.084032245,0.161256308,0.022091595,0.848044792,0.689437718,0.689437718,0.217595542,0.000160951,0.000762831,0.264265566,0.369500019,0.147531521,0.13916882,0.630607457,0.000196062,0.006167428,0.993832572,0.023164716,0.369637181,0.005365848,0.084005081,0.160583666,0.393662843,0.005997001,0.0,0.0,19100000.0,0.0001513,0.009677419,0.001662676,0.363356776,0.001324058,0.902568111,0.597902511,0.572806171,0.022643309,0.147650588,0.016022808,0.007037578,0.238374675,0.27697486,0.0,0.689144514,0.73836051,0.326365171,0.0,0.887375754,0.002043518,0.03307814,0.005140842,0.005387917,0.597307858,0.00052232,0.67060759,0.015026785,0.689144514,0.326365171,0.110933234,0.588822643,0.325107399,0.530496673,0.309386904,0.001751644,0,0.759839315,0.000373463,0.624374664,0.665149207,0.838322818,0.274921202,0.026789685,0.56515137,1,0.41370984,0
