Index,Bankrupt?,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability,Cluster
375,1,0.367084288,0.398113825,0.389528347,0.598913216,0.598913216,0.998985149,0.796948984,0.808830713,0.302720877,0.781055447,6880000000.0,79800000.0,0.463390453,0.000474047,0.0,0.148834857,0.148834857,0.148834857,0.158173395,0.323654241,0.024819638,0.098037619,0.131430293,0.022072521,0.848008877,0.682685445,0.682685445,0.216798456,4600000000.0,0.000322685,0.262125557,0.391518572,0.006277047,0.003932066,0.630336913,0.023988911,0.214983221,0.785016779,0.005290722,0.389075407,0.00612996,0.098026284,0.130389865,0.401138497,0.106446777,0.000783176,0.008070294,0.000365714,0.000430447,0.040967742,0.033741169,0.394699351,0.009835135,0.761174636,0.728138151,0.748276934,0.018224058,0.00597409,0.000440714,0.219429993,0.346548275,0.277623916,0.001139953,0.979562862,0.733510029,0.347094055,0.00042279,0.902913537,0.001982142,0.065139832,0.000245617,0.000244946,0.593923776,1630000000.0,0.671572486,0.142014362,0.979562862,0.347094055,0.112006856,0.643202373,0.459307101,0.605278439,0.314658297,0.045867433,0,0.701446021,0.001911382,0.623688667,0.598910864,0.824230028,0.292176284,0.026697158,0.564666432,1,0.015764855,2
391,0,0.523082923,0.5809529,0.57915306,0.608296459,0.608296459,0.999058637,0.797457939,0.809376501,0.303456367,0.781647589,0.000145933,7540000000.0,0.464747574,0.000568057,0.049498937,0.17829,0.17829,0.17829,0.235038291,0.324856759,0.055734531,0.120674212,0.186036002,0.022142861,0.848240462,0.689811346,0.689811346,0.217648609,6580000000.0,0.000507747,0.264390672,0.386451697,0.009670485,0.005244627,0.631278681,0.009141976,0.148048493,0.851951507,0.005224371,0.375691986,0.005365848,0.120653997,0.184593922,0.407183326,0.220389805,0.001353312,0.004670882,8100000000.0,0.000345719,0.061451613,0.021165342,0.398848963,0.007892476,0.815485062,0.392198023,0.627170705,0.085269855,0.005854593,0.003721985,0.121357457,0.348535108,0.277505431,0.010203704,0.777639697,0.737278436,0.332579396,0.004239718,0.939987381,0.00232548,0.044594019,0.000106442,6710000000.0,0.593945768,4240000000.0,0.671573759,0.327135378,0.777639697,0.332579396,0.115935793,0.6467311,0.459928924,0.602365753,0.315274698,0.03016106,0,0.820890681,0.000473433,0.623726439,0.60829632,0.842349738,0.281408974,0.027020188,0.566055939,1,0.024620475,2
393,0,0.442109882,0.493512865,0.492424648,0.601096874,0.601089667,0.998945169,0.797202977,0.809140192,0.303248506,0.781398465,0.000143852,0.0,0.460058881,0.00060306,0.0,0.163625637,0.163625637,0.163625637,0.199584003,0.315342718,0.020115855,0.09372201,0.157113806,0.022086965,0.848030123,0.688970864,0.688970864,0.217564263,6110000000.0,0.000407131,0.263618279,0.37267613,0.00688859,0.003831004,0.629480761,0.010414102,0.157753122,0.842246878,0.005188581,0.378822277,0.008380253,0.093735242,0.156111907,0.406561695,0.100449775,0.000683757,0.009241003,5250000000.0,0.000172481,0.030483871,0.023862051,0.390708035,0.017241808,0.767401079,0.256695377,0.460385412,0.003665157,0.003727243,0.000156522,0.124051178,0.3376608,0.278711551,0.008515117,0.746665841,0.733406631,0.333175004,0.001593182,0.920288696,0.002100024,0.036511376,0.000176927,991000000.0,0.593931961,39100000.0,0.671571944,0.295749921,0.746665841,0.333175004,0.112414549,0.642500773,0.459205099,0.549342226,0.314480894,0.041945219,0,0.768172474,0.006351419,0.623330503,0.601096924,0.837291019,0.282331778,0.026512132,0.56335063,1,0.02288489,2
402,0,0.50626432,0.556694287,0.558327534,0.598242984,0.598242984,0.999015538,0.797425014,0.809339394,0.303489238,0.781599448,2790000000.0,0.0,0.460089077,0.000646065,0.232918312,0.177784333,0.177784333,0.177784333,0.224922001,0.310886327,0.067335179,0.112450126,0.180839045,0.022218494,0.848227381,0.690157764,0.690157764,0.217681102,6400000000.0,0.000464376,0.26418009,0.367562684,0.006801851,0.001317551,0.632491336,0.01989896,0.203343713,0.796656287,0.005088081,0.38348584,0.005365848,0.112413894,0.179880854,0.409917701,0.167916042,0.00188084,0.003363547,7990000000.0,0.000294278,0.068709677,0.018292378,0.395276,0.007909717,0.773993284,0.446893958,0.698559637,0.016662095,0.004217277,0.000465703,0.18979334,0.33716709,0.278551398,0.007027117,0.893588752,0.734989995,0.342045023,0.002998088,0.935894835,0.002366088,0.011274402,0.000160568,0.000103738,0.593929197,108000000.0,0.671575541,0.292021155,0.893588752,0.342045023,0.117170454,0.64942594,0.46009512,0.541848932,0.316484843,0.042459823,0,0.804933933,0.00399977,0.624928768,0.598244856,0.841359216,0.289210492,0.027549708,0.567263945,1,0.01689433,2
403,0,0.480670794,0.543501962,0.529846352,0.598978077,0.598978077,0.998940779,0.797385448,0.809311923,0.303576491,0.781569974,0.000114364,3910000000.0,0.445606972,0.001007101,0.0,0.163667776,0.163667776,0.163667776,0.214900255,0.305970149,0.020690594,0.093314877,0.170294494,0.024137761,0.848123776,0.689713734,0.689713734,0.217629562,8440000000.0,0.000447382,0.264954814,0.352119891,0.014398083,0.006326366,0.634439597,0.006711715,0.125222965,0.874777035,0.005779013,0.375726655,0.005365848,0.093271125,0.169346203,0.402533148,0.143928036,0.002733,0.002314093,8200000000.0,0.00025267,0.033225806,0.032768826,0.389769566,0.013329197,0.832051527,0.263024055,0.510562415,0.076614205,0.007191975,0.00603989,0.066980002,0.316551054,0.277409723,0.018952461,0.500574153,0.737756194,0.32924576,0.012995707,0.911858859,0.002237174,0.025802766,0.000152897,7830000000.0,0.59398095,6450000000.0,0.671534926,0.210734759,0.500574153,0.32924576,0.121794856,0.585521513,0.447653453,0.466350227,0.305281766,0.020364049,0,0.797037289,0.000734763,0.623813155,0.59897662,0.840127894,0.279646783,0.034088806,0.569559872,1,0.029726882,2
406,0,0.475552089,0.598506324,0.587932973,0.614378991,0.613297972,0.998843141,0.797381575,0.80948183,0.303773959,0.781753133,0.000441847,0.000273185,0.455903643,0.00059706,0.0,0.155366398,0.155366398,0.155366398,0.225678359,0.311027799,0.013370238,0.087859295,0.169993221,0.022422717,0.848111929,0.68978431,0.68978431,0.217637675,0.000119951,0.002439715,0.269020367,0.359291755,0.009979376,0.004978871,0.631108478,0.00799296,0.138071772,0.861928228,0.005585493,0.372576233,0.005365848,0.087864576,0.169014403,0.405784656,0.122938531,0.00085216,0.0074273,4910000000.0,0.000248888,0.04483871,0.005090845,0.389939169,0.002573172,0.816693183,0.373787456,0.608076994,0.069765812,0.005938789,0.003236993,0.114140242,0.327707456,0.277492737,0.010783402,0.782932485,0.7370368,0.331822262,0.00400969,0.908205132,0.00231939,0.053904071,0.000246354,0.000152792,0.593985136,7690000000.0,0.671587332,0.199930378,0.782932485,0.331822262,0.115235425,0.660566169,0.462523256,0.506604802,0.317647541,0.029246028,0,0.824176509,0.000264958,0.623734457,0.614377381,0.842490734,0.280575964,0.046425719,0.569939894,1,0.026653841,2
411,0,0.46975089,0.525784998,0.518229027,0.601947275,0.601947275,0.99894748,0.797357503,0.809285102,0.30351365,0.781547238,0.0001553,1940000000.0,0.463412261,0.000358036,0.0,0.165437613,0.165437613,0.165437613,0.210267562,0.325210441,0.054948047,0.091849198,0.165474128,0.022083157,0.848104636,0.689629856,0.689629856,0.217621544,5470000000.0,0.000429315,0.264434964,0.392775977,0.006022446,0.004976375,0.625387666,0.018740824,0.199443722,0.800556278,0.005178987,0.38290653,0.005395096,0.091829922,0.164497398,0.415836597,0.175412294,0.000553904,0.011421887,0.000138337,0.000376736,0.068387097,0.032151932,0.390527125,0.009890325,0.752777405,0.554797538,0.61745565,0.030026884,0.005290218,0.00084421,0.188674648,0.346171328,0.282053625,0.002246545,0.90559861,0.732202956,0.341324448,0.002391316,0.929186367,0.002200018,0.037658938,0.000124882,0.000116702,0.593915798,1750000000.0,0.671570418,0.230755645,0.90559861,0.341324448,0.115161403,0.638750127,0.458736379,0.599975017,0.313381187,0.047729461,0,0.789347734,0.001350552,0.623664981,0.601946813,0.839110762,0.288370681,0.026022547,0.551717697,1,0.01730307,2
427,0,0.494710671,0.545900567,0.549172868,0.607842431,0.607842431,0.999007103,0.797390428,0.809314006,0.303446457,0.781573203,0.000190338,2770000000.0,0.464217475,0.000739074,0.257313493,0.150393999,0.150393999,0.150393999,0.21518389,0.321213836,0.020372975,0.099584724,0.170671085,0.022133884,0.848093625,0.689710444,0.689710444,0.217629306,5600000000.0,0.000412196,0.265306043,0.384113856,0.003590004,0.001738643,0.634312201,0.01129775,0.163769387,0.836230613,0.005055517,0.380348839,0.005365848,0.099589623,0.169708167,0.400031885,0.142428786,0.002521989,0.002507077,9270000000.0,0.000170968,0.042741935,0.014432384,0.394167929,0.010369443,0.70301486,0.135443917,0.280353193,0.059570356,0.001688613,0.002239942,0.140953463,0.347639934,0.276539258,0.005264643,0.819194769,0.727537023,0.334484619,0.008014144,0.917197512,0.00223766,0.040098557,6460000000.0,300000000.0,0.59388148,4290000000.0,0.67157782,0.435632717,0.819194769,0.334484619,0.115720472,0.652858888,0.460824005,0.601535502,0.316633406,0.077737521,0,0.797758068,0.003605277,0.623324187,0.607841872,0.840227722,0.282972379,0.031192066,0.569221579,1,0.021907253,2
428,0,0.473650856,0.550370693,0.526687724,0.59973479,0.59973479,0.9989506,0.797616892,0.809530133,0.303960309,0.781720712,0.000116677,0.0,0.461964554,0.0,0.0,0.142176899,0.142176899,0.142176899,0.215467524,0.318136804,0.001557844,0.095106262,0.171574904,0.022351809,0.848154456,0.689722159,0.689722159,0.217629781,0.000337288,0.000913206,0.274751925,0.379372974,0.009816506,0.004257711,0.630622526,0.008912173,0.146143846,0.853856154,0.033474554,0.369637181,0.005365848,0.095103164,0.170266194,0.402171423,0.031484258,0.006626561,0.00095467,1390000000.0,0.000135413,0.015,0.041046957,0.390572353,0.002643391,0.835881367,0.510262402,0.806439972,0.377212217,0.006003954,0.013024923,0.153537079,0.34239158,0.277485029,0.010195697,1.0,0.738873844,0.334173207,0.0,0.851628137,0.002613451,0.003151081,0.001742057,0.001111657,0.594377439,0.002113776,0.672261257,0.005014532,1.0,0.334173207,0.110933234,0.80199172,0.487000655,0.572818074,0.343836444,0.029720733,0,0.803030893,0.000976181,0.623669236,0.599735182,0.840688012,0.281242509,0.026794291,0.565173296,1,0.024985534,2
434,0,0.480378297,0.543283908,0.536324214,0.601370732,0.604008418,0.999079435,0.797380191,0.80931661,0.303277026,0.781567167,5630000000.0,0.0,0.467428265,0.000766077,0.0,0.181618979,0.181618979,0.181618979,0.214616621,0.328004527,0.016425428,0.104307467,0.169917903,0.022035242,0.847988914,0.689787974,0.689787974,0.217630746,6160000000.0,0.000451574,0.264139683,0.392952945,0.006790618,0.004456716,0.634657744,0.005997684,0.11715089,0.88284911,0.005584019,0.376090122,0.005663206,0.104157506,0.168954076,0.401615438,0.071964018,0.000344922,0.018337695,7110000000.0,0.000169455,0.022096774,0.02126522,0.400352774,0.014755945,0.764338085,0.324190701,0.413943843,0.009326711,0.005187321,0.000436224,0.113224929,0.357241259,0.277996522,0.00449459,0.912966686,0.732861263,0.33112742,0.001316204,0.931760407,0.002241096,0.018062887,0.000226253,0.000180953,0.593934463,1390000000.0,0.671570563,0.203519998,0.912966686,0.33112742,0.111787936,0.641420784,0.458948809,0.627966865,0.314333188,0.042527723,0,0.797123674,0.006799931,0.624779783,0.601371522,0.840130589,0.279128876,0.367189877,0.570181646,1,0.031997034,2
436,0,0.470530883,0.535542957,0.517907811,0.605168711,0.604981334,0.998961115,0.79738531,0.809314917,0.303533952,0.781524501,0.000190338,4800000000.0,0.462046753,0.000258026,0.330296589,0.173275462,0.173275462,0.173275462,0.209133024,0.319657636,0.029901538,0.095269115,0.170520449,0.022088877,0.848161573,0.689745155,0.689719908,0.21760413,7080000000.0,0.000449553,0.26427256,0.379438173,0.005882041,0.005380624,0.63423549,0.013826499,0.178462376,0.821537624,0.005252124,0.378917337,0.005622989,0.095241585,0.169466858,0.401465389,0.106446777,0.000900855,0.007019986,0.000222409,0.000226949,0.037096774,0.01843632,0.391963094,0.010261425,0.749191406,0.491280234,0.521119865,0.043147034,0.005429856,0.001402621,0.16311447,0.34238782,0.271495967,0.001525089,0.872435787,0.731780414,0.336973496,0.00216435,0.931824637,0.002238294,0.028072073,0.000199255,0.000193291,0.593913204,4540000000.0,0.67158103,0.230621707,0.872435787,0.336973496,0.113601611,0.653657835,0.460814098,0.574577233,0.317074611,0.04881597,0,0.797317705,0.006313379,0.623646993,0.605164911,0.840199684,0.284806654,0.03031476,0.569034704,1,0.019792142,2
439,0,0.411690148,0.455189708,0.466834413,0.596398046,0.596398046,0.998905537,0.797130072,0.809093191,0.303204033,0.781365483,0.000108236,5280000000.0,0.46145123,0.000367037,0.0,0.149466942,0.149466942,0.149466942,0.202609436,0.317606281,0.013400487,0.091767771,0.154101077,0.022899053,0.848071438,0.689328565,0.689328565,0.217594082,6430000000.0,0.000395801,0.263855281,0.376429716,0.006465502,0.006290183,0.63036568,0.006615052,0.124164828,0.875835172,0.0065544,0.375955919,0.005365848,0.091748498,0.15688108,0.400018488,0.133433283,0.000760857,0.008321343,0.001807169,0.000576451,0.031129032,0.128419723,0.368410936,0.021506671,0.76005571,0.456722711,0.441510977,0.002118002,0.006544005,8870000000.0,0.126490431,0.340842744,0.277031444,0.000154158,0.964683361,0.732594801,0.331931031,0.0,0.890606207,0.002052554,0.044926944,0.000125583,0.000136309,0.593922048,172000000.0,0.671548857,0.089789196,0.964683361,0.331931031,0.110933234,0.605668328,0.451669707,0.565346295,0.308576779,0.044585371,0,0.749286397,0.001020836,0.623848689,0.596397892,0.836313694,0.279576274,0.02672558,0.564825026,1,0.030007699,2
442,0,0.47316336,0.538323157,0.515712833,0.599136626,0.59915104,0.998918247,0.797413808,0.809313745,0.303673171,0.781545132,0.000139689,7760000000.0,0.463689053,0.000426043,0.790160947,0.153090894,0.153090894,0.153090894,0.21282027,0.319940581,0.019147874,0.091442065,0.172252768,0.022297178,0.848115106,0.689709521,0.689709521,0.217625437,6100000000.0,0.000447058,0.26552051,0.38296822,0.00780528,0.006509775,0.633334132,0.007112047,0.129455513,0.870544487,0.005994279,0.374812954,0.006112289,0.091805494,0.171027826,0.400531602,0.157421289,0.00089071,0.007095984,0.000257758,0.000644536,0.04,0.028791328,0.387870017,0.005616315,0.784824521,0.483603273,0.537413385,0.251358015,0.006839928,0.010390649,0.128169932,0.347150401,0.27727075,0.00284822,0.93844067,0.73443496,0.332190628,0.000236157,0.931980176,0.002240429,0.03000759,0.000126516,0.000118401,0.593936926,0.000169656,0.67158787,0.126096425,0.93844067,0.332190628,0.111146055,0.672778166,0.465126126,0.591925113,0.319514712,0.037167659,0,0.797787576,0.0026872,0.623803034,0.59913772,0.840191902,0.279937115,0.02724747,0.566678015,1,0.028649967,2
456,0,0.495783162,0.550425207,0.538037368,0.624828839,0.624828839,0.999001672,0.797454757,0.809357622,0.303569965,0.781577553,0.000468212,0.000246189,0.460927841,0.000163016,0.280898876,0.172727656,0.172727656,0.172727656,0.216696606,0.315590295,0.038008379,0.102516082,0.180161181,0.022192166,0.848277495,0.692884215,0.692884215,0.21763653,6280000000.0,0.000468768,0.264212727,0.3719962,0.00510014,0.004970137,0.631304708,0.016481091,0.190797231,0.809202769,0.004993059,0.383563007,0.005365848,0.102472031,0.17918709,0.408239028,0.11844078,0.000580281,0.010889047,896000000.0,0.000162647,0.046612903,0.004811774,0.392584971,0.00369728,0.726606429,0.559033687,0.555845829,0.168898509,0.00504432,0.004500624,0.19909679,0.339277016,0.276858188,0.000502347,0.999503999,0.729157657,0.340868392,0.0,0.935372658,0.002256256,0.06426845,0.000182951,0.000190196,0.593893435,0.000154195,0.671582803,0.367109197,0.999503999,0.340868392,0.110933234,0.657817591,0.461276207,0.556166364,0.318447482,0.055923089,0,0.80584931,6410000000.0,0.623684064,0.624830128,0.841323096,0.28673166,0.02697316,0.56589872,1,0.018264884,2
468,0,0.478233315,0.544156127,0.52443921,0.60339584,0.603410254,0.998975558,0.797417543,0.809327937,0.303559814,0.781561694,0.000150674,1490000000.0,0.46187229,0.000527053,0.407328677,0.173401879,0.173401879,0.173401879,0.214143897,0.318914904,0.023655036,0.09681622,0.173156587,0.022067433,0.84795461,0.689206138,0.689206138,0.217559524,7000000000.0,0.000451175,0.26379234,0.378702358,0.008414326,0.006920886,0.633347831,0.011985336,0.168092632,0.831907368,0.00550165,0.37948882,0.005683923,0.096829352,0.172143881,0.404041676,0.091454273,0.000543759,0.011619993,6860000000.0,0.00025494,0.031290323,0.01437657,0.392652812,0.0071264,0.804661509,0.588146132,0.689287095,0.049991789,0.006977194,0.001737156,0.152564654,0.341917602,0.277293395,0.00406509,0.865042649,0.737076576,0.335469127,0.002426467,0.932778078,0.002254904,0.020949844,0.000314471,0.000272998,0.593978865,6140000000.0,0.6715649,0.176125202,0.865042649,0.335469127,0.114562535,0.635135241,0.458088768,0.571457511,0.31288945,0.03455068,0,0.799006396,0.002401521,0.623892016,0.603392868,0.840367443,0.283470887,0.028049591,0.567897285,1,0.021245064,2
481,0,0.513284259,0.569668556,0.568981209,0.608498249,0.608498249,0.999066263,0.797465547,0.809383792,0.30345395,0.78164801,0.000141423,6320000000.0,0.461852159,0.000320032,0.044741371,0.200202267,0.200202267,0.200202267,0.237780089,0.319374691,0.062707019,0.126129794,0.189274686,0.022208744,0.848179266,0.689766363,0.689766363,0.217635,7500000000.0,0.000474657,0.264295094,0.375172311,0.007791551,0.005436146,0.631189984,0.012206932,0.169453094,0.830546906,0.005138692,0.379408298,0.005365848,0.126084974,0.188304049,0.408413192,0.15892054,0.000791292,0.007990026,0.000103371,0.000217115,0.048709677,0.025565853,0.40094073,0.015483016,0.786975027,0.417378532,0.574767273,0.097673985,0.00549648,0.003772041,0.137228736,0.341733483,0.277632081,0.006280006,0.770595261,0.73542756,0.334623876,0.006029676,0.938133009,0.002324821,0.033842475,0.000148301,0.000109955,0.59394023,7120000000.0,0.671575053,0.362586086,0.770595261,0.334623876,0.11854733,0.647820826,0.460012844,0.570505142,0.315629635,0.03723106,0,0.814745711,0.002419954,0.623666333,0.608493851,0.842070852,0.283631648,0.026986228,0.565943593,1,0.021047247,2
482,1,0.466825915,0.538868295,0.519513893,0.603489529,0.603489529,0.999038069,0.797337582,0.809266874,0.303289353,0.781489413,8950000000.0,0.0,0.461530074,0.00070407,0.0,0.174750327,0.174750327,0.174750327,0.210645741,0.318172172,0.011252779,0.099259018,0.168185584,0.022068223,0.848029793,0.686169105,0.686169105,0.2173423,6890000000.0,0.000441718,0.263933764,0.377202787,0.007813392,0.001446062,0.639340215,0.018816513,0.199685582,0.800314418,0.013915943,0.387491808,0.006135444,0.0992395,0.167227208,0.417392015,0.031484258,0.00046463,0.013605332,726000000.0,0.001221744,0.019032258,0.064133484,0.408482395,0.006804509,0.796134095,0.23593233,0.714108162,0.005026762,0.002458664,0.000157044,0.169745988,0.341005488,0.2784411,0.014176704,0.812250434,0.737664131,0.339843983,0.004360826,0.930573974,0.002193206,0.009377463,0.00096041,0.000320362,0.594069519,1760000000.0,0.671573793,0.013192194,0.812250434,0.339843983,0.119861166,0.643480185,0.459345272,0.566875343,0.314722958,0.037129299,0,0.793925043,0.052579978,0.62041708,0.603489707,0.839754923,0.288425546,0.022121402,0.571671042,1,0.017274842,2
491,0,0.506898065,0.58138901,0.563520531,0.623084795,0.623084795,0.999308912,0.797801438,0.809703426,0.303533227,0.781992011,0.000132635,0.0,0.463715894,0.000743074,0.0,0.188024103,0.188024103,0.197421095,0.238820081,0.329065573,0.012825748,0.116032896,0.192287414,0.022115363,0.848046851,0.689588595,0.689588595,0.217615621,6810000000.0,0.000491676,0.264228268,0.393809843,0.007842721,0.000540246,0.631914974,0.012358311,0.170360069,0.829639931,0.007054342,0.381439241,0.005365848,0.115996548,0.188424704,0.414157924,0.037481259,0.001178822,0.005366818,459000000.0,0.000360849,0.018870968,0.076386176,0.480597454,0.027278704,0.799136259,0.129390044,0.752406559,0.031082512,0.0012406,0.00092543,0.178140032,0.347644446,0.278746353,0.017396014,0.999149977,0.736631616,0.337215439,0.0,0.940893654,0.002635951,0.009867019,0.000864943,0.000149218,0.594056023,9340000000.0,0.67160063,0.051833644,0.999149977,0.337215439,0.110933234,0.655122012,0.46110549,0.603009347,0.317235552,0.036994391,0,0.819409745,0.006000166,0.621294172,0.623081609,0.842592523,0.283741635,0.027126986,0.566373539,1,0.020915952,2
493,0,0.454492273,0.518752726,0.505059157,0.596816039,0.596816039,0.998974634,0.797352247,0.809283149,0.303447666,0.781534325,4580000000.0,119000000.0,0.465264253,0.000243024,0.0,0.175719523,0.175719523,0.175719523,0.209227569,0.325847068,0.038855362,0.097711913,0.166076674,0.021987453,0.847932588,0.689017983,0.689017983,0.217539591,8640000000.0,0.000436901,0.263226644,0.390978354,0.008335075,0.004497266,0.630217394,0.007858908,0.136802007,0.863197993,0.005910547,0.373146597,0.006680803,0.097733157,0.165062967,0.404691442,0.191904048,0.001138243,0.005558947,8920000000.0,0.001013707,0.042903226,0.027883613,0.393240768,0.005169667,0.798359824,0.408241026,0.622837165,0.077314393,0.005295518,0.002943104,0.139225569,0.351914087,0.277638662,0.008201324,0.966506544,0.735589398,0.333007578,0.0,0.933965183,0.002168977,0.018601609,0.00013816,9170000000.0,0.593943742,4880000000.0,0.671577134,0.128125403,0.966506544,0.333007578,0.110933234,0.652840756,0.461116362,0.614578986,0.316284421,0.034869304,0,0.789302943,0.000621954,0.623489029,0.596815647,0.83946806,0.280478916,0.026715873,0.564771892,1,0.026928736,2
510,0,0.440306147,0.509212822,0.496546924,0.598675392,0.598675392,0.998887858,0.797323887,0.809266093,0.303579633,0.781519027,0.000162469,8830000000.0,0.460028686,0.0,0.0,0.197041844,0.197041844,0.197041844,0.20090763,0.313185259,0.066866313,0.072551095,0.156059351,0.021985478,0.847824466,0.689035006,0.689034545,0.217551135,5230000000.0,0.000407954,0.26279227,0.363576245,0.008540379,0.00612237,0.63060369,0.008101478,0.139069444,0.860930556,0.010714591,0.369637181,0.007811129,0.07291514,0.155674534,0.407979122,0.188905547,0.000657381,0.009604768,0.000132414,0.004199319,0.047419355,0.023145279,0.386320979,0.000706814,0.803476371,0.498491062,0.650473253,0.049881709,0.006352934,0.001862179,0.14197531,0.336700044,0.277422358,0.006001271,0.970124262,0.736039952,0.33324127,0.0,0.934137255,0.002170382,0.039073635,0.000119076,9380000000.0,0.593941645,2640000000.0,0.671542751,0.025162418,0.970124262,0.33324127,0.110933234,0.570743351,0.446070343,0.546756996,0.301875338,0.03405415,0,0.782320198,0.001319475,0.623755892,0.598670711,0.838850005,0.280654842,0.026789136,0.565148741,1,0.026436993,2
516,0,0.499000634,0.565361971,0.55864875,0.611344931,0.611150348,0.999062912,0.797457939,0.809375199,0.303447424,0.781657554,0.000187447,6550000000.0,0.463330062,0.000694069,0.0,0.178121445,0.178121445,0.178121445,0.225772903,0.322098041,0.027224466,0.108215943,0.177525043,0.02209188,0.848006971,0.689439421,0.689522087,0.217607458,7400000000.0,0.000464426,0.264199517,0.382930964,0.007124471,0.005721864,0.631879015,0.010397687,0.157632192,0.842367808,0.005125706,0.378359276,0.005365848,0.108163564,0.176593017,0.404185026,0.106446777,0.000422022,0.014961339,0.000119612,0.000152813,0.032903226,0.008947902,0.394982022,0.008910828,0.77208007,0.422106567,0.486483879,0.08610611,0.006027566,0.003597224,0.126819319,0.345131898,0.277495807,0.003188619,0.764199643,0.733817904,0.33332484,0.007016641,0.935737733,0.002299727,0.027484857,0.000191198,0.000170369,0.593937174,9340000000.0,0.671587674,0.400505685,0.764199643,0.33332484,0.117815629,0.661270433,0.462245177,0.587408397,0.31821731,0.040600519,0,0.807175485,0.0013821,0.623733893,0.611340714,0.841150925,0.282319723,0.027383383,0.566968077,1,0.02290486,2
521,0,0.483303271,0.544646751,0.53434338,0.617643667,0.617643667,0.998977176,0.797411733,0.809327026,0.303546279,0.781586817,0.000377553,0.0,0.463237798,0.000426043,0.324729224,0.181366146,0.181366146,0.181366146,0.217642054,0.322239513,0.032245867,0.097711913,0.173608496,0.02208175,0.848000078,0.689408547,0.689408547,0.217595276,6220000000.0,0.000447133,0.263930656,0.382958906,0.008866119,0.003562753,0.63287318,0.008213644,0.140067116,0.859932884,0.005247646,0.378143432,0.005365848,0.097668018,0.172626499,0.410027558,0.124437781,0.000811581,0.007789358,2390000000.0,0.000229219,0.03483871,0.006171878,0.392268379,0.003446964,0.811455023,0.283277255,0.690046795,0.052635236,0.003497619,0.001921717,0.145181857,0.346131865,0.27791667,0.014211094,0.985242649,0.736691793,0.333447193,0.0,0.942449815,0.002242215,0.058068534,0.000217003,8740000000.0,0.593965456,4550000000.0,0.671579779,0.28197604,0.985242649,0.333447193,0.110933234,0.654132742,0.461309381,0.589472797,0.316548592,0.032833142,0,0.800120367,0.001011208,0.623630147,0.617644248,0.840407213,0.280735817,0.02772982,0.567528711,1,0.026220259,2
