ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Expense Rate,Research and development expense rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Per Share Net profit before tax (Yuan ¥),Total Asset Growth Rate,Debt ratio %,Net worth/Assets,Net profit before tax/Paid-in capital,Total Asset Turnover,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Current Liability,Current Liabilities/Liability,Long-term Liability to Current Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Cash Turnover Rate,Current Liability to Liability,Cash Flow to Total Assets,CFO to Assets,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,Equity to Liability,Cluster_ID,Bankrupt?
0.44459611,0.505124291,0.49226404,7.806336336336336e-14,4.326292585170341e-14,9.657535353535354e-13,0.0,0.171674181,0.171674181,0.171674181,0.20903848,0.161934172,6.345045045045111e-15,0.065453336,0.934546664,0.164640676,0.050974513,0.2732732732732733,1.2343243243243243e-14,0.016129032,9.732020898641589e-13,0.900882108,0.710722315,0.774959125,0.54770909,4.222842383419689e-12,0.070999759,0.312672089,6.566090817356206e-13,1.0,0.0,8.78108e-14,7.128950000000071e-14,1.622989e-13,1.0,0.844160515,0.503090086,0.014191406,0,0.783171279,5.804949083503115e-14,0.058924625,0,0
0.636230683,0.672645007,0.680603887,2.0476576576576577e-14,1.699559118236473e-14,4.566111111111111e-13,0.097580727,0.1947242,0.1947242,0.1947242,0.265670795,0.215937335,4.003003003003049e-16,0.103032319,0.896967681,0.214297564,0.175412294,1.1858358358358358e-14,2.6655355355355354e-14,0.038387097,6.402506792058516e-13,0.860593967,0.591424037,0.668500992,0.160549766,1.0538683937823833e-12,0.08347747,0.370476141,6.055692230070636e-13,0.76003231,4.1941698113207544e-13,1.7705100000000003e-14,6.1118000000000596e-15,1.1849300000000001e-14,0.76003231,0.651964431,0.665294271,0.019404834,0,0.864093932,2.3513747454175388e-14,0.03678292,0,0
0.506751816,0.567488007,0.574013598,1.51982982982983e-14,1.522625250501002e-14,1.5355050505050506e-13,0.0,0.185242931,0.185242931,0.185242931,0.228041978,0.177449725,2.4769769769770038e-15,0.143181062,0.856818938,0.173848126,0.283358321,1.5186386386386388e-14,7.352942942942943e-14,0.070483871,1.1333333333333333e-13,0.838099495,0.641088396,0.804168494,0.236393364,8.637146113989637e-13,0.150352913,0.336824284,6.284501513622603e-13,0.999006177,0.0,1.3708700000000001e-14,1.2308000000000136e-15,1.1508e-14,0.999006177,0.748327632,0.546823716,0.029182328,0,0.812532104,6.273014256619209e-14,0.025576667,0,0
0.489591966,0.55527693,0.53787676,1.3600900900900902e-14,0.7064128256513026,1.4546868686868687e-13,0.203866788,0.20256205,0.20256205,0.20256205,0.224543821,0.179633953,0.06256256256255317,0.093871875,0.906128125,0.180114622,0.101949025,2.3657477477477473e-13,3.475795795795796e-14,0.024193548,1.101184012539185e-12,0.809704272,0.39564697,0.386962563,0.2229196,2.2516822797927463e-12,0.054081111,0.339888715,7.244793138244197e-14,0.535086499,7.887851153039833e-13,1.4541200000000002e-14,5.496700000000053e-15,2.35649e-14,0.535086499,0.618567178,0.562203854,0.021655821,0,0.809896189,1.7405723014256797e-13,0.040613723,0,0
0.506361819,0.565689054,0.561914449,0.13413413413413414,0.008507014028056111,4.747949494949496e-13,0.037655633,0.159622435,0.159622435,0.159622435,0.225867448,0.179483317,2.1812812812813053e-15,0.219971581,0.780028419,0.178395294,0.167916042,1.5243743743743743e-14,2.483793793793794e-14,0.076774194,2.200923510971787e-12,0.75820875,0.591435638,0.668393866,0.017499167,4.853274611398964e-14,0.198226505,0.340297549,2.5556448032290616e-13,0.863506306,4.895852201257861e-13,1.9810499999999998e-14,7.986800000000077e-15,0.14300000000000002,0.863506306,0.650624652,0.562115674,0.046349698,0,0.818787969,5.188516293279075e-13,0.015316107,0,1
0.334080827,0.394025294,0.407998287,2.35491001001001e-12,0.0,0.0,0.0,0.172811934,0.172811934,0.172811934,0.192871325,0.143029299,3.3179179179179528e-15,0.009432536,0.990567464,0.146142825,0.00149925,0.14114114114114115,0.4394394394394394,0.009193548,9.52025078369906e-14,0.835455011,0.341565915,0.343497309,0.327122991,1.460412829015544e-11,0.01186628,0.1572446,6.575261352169525e-13,0.869458953,0.0,8.720357e-13,8.610765000000084e-13,2.1147575e-12,0.869458953,0.523745624,0.484699048,0.005280708,0,0.734199772,1.5102749490835185e-14,0.315207392,0,0
0.489348218,0.55936546,0.538786873,0.16516516516516516,0.04248496993987976,0.6767676767676768,0.166919729,0.202056382,0.202056382,0.202056382,0.22312565,0.25126158,6.098578578578639e-14,0.159083351,0.840916649,0.179202172,0.049475262,0.2032032032032032,3.43036036036036e-14,0.020322581,2.5088474399164054e-13,0.804526926,0.506524062,0.728519664,0.113354926,3.7805088082901555e-13,0.164762082,0.344974925,7.344822401614531e-13,0.987866519,1.9984800838574422e-14,1.1071430000000001e-13,6.766090000000066e-14,4.4866800000000004e-14,0.987866519,0.692267433,0.586807081,0.035321381,0,0.805122774,3.386497963340157e-13,0.022661915,0,0
0.676010335,0.707533799,0.687938326,0.8958958958958959,0.0,1.0607171717171718e-13,0.264095556,0.234461253,0.234461253,0.234461253,0.323626737,0.28764028,6.03603603603627e-17,0.112495087,0.887504913,0.286833572,0.268365817,2.1823223223223222e-14,4.656361361361361e-13,0.055967742,2.6730334378265414e-13,0.904349612,0.88949891,0.94427193,0.233945261,1.0781664248704665e-12,0.119100727,0.367952484,3.8430837537840567e-13,1.0,0.0,1.6017200000000003e-14,5.602800000000057e-15,1.11842e-14,1.0,0.705990544,0.664893626,0.019630056,0,0.883584204,1.783236252545843e-13,0.033449689,0,0
0.545995223,0.658634976,0.660420793,4.883583583583584e-14,3.525e-14,1.373878787878788e-13,0.0,0.163836332,0.163836332,0.163836332,0.238347357,0.180763727,5.535535535535593e-15,0.101278834,0.898721166,0.178500867,0.155922039,1.1112412412412413e-14,1.943873873873874e-13,0.033548387,6.215005224660397e-14,0.884903534,0.737185138,0.806378701,0.143506954,7.985356476683938e-13,0.098560537,0.324892075,5.044513622603431e-13,0.914783671,8.434486373165618e-14,2.8083200000000003e-14,1.619700000000016e-14,1.3546000000000002e-14,0.914783671,0.692220625,0.512209875,0.019004762,0,0.850930846,1.1834419551934946e-14,0.037468831,0,0
0.644859357,0.694068905,0.681888752,1.4862562562562563e-14,1.075190380761523e-14,0.7777777777777778,0.161352364,0.210610594,0.210610594,0.210610594,0.277961615,0.232356707,6.242242242242316e-16,0.071771926,0.928228074,0.22910037,0.208395802,1.1322822822822823e-14,8.572122122122122e-14,0.038870968,5.835367816091954e-13,0.907541943,0.664990289,0.795509526,0.413643771,3.2416286010362697e-12,0.069843658,0.378266223,1.1240494450050454e-12,0.900677934,9.557914046121593e-14,1.79811e-14,5.4069000000000556e-15,2.60665e-14,0.900677934,0.675058609,0.654642725,0.013591793,0,0.875313311,6.721181262729194e-14,0.053675679,0,0
0.669282894,0.714784126,0.711387119,3.976086086086086e-14,2.116362725450902e-14,2.889181818181818e-13,0.146877214,0.215793688,0.215793688,0.215793688,0.288077905,0.239210665,4.534534534534584e-16,0.067297518,0.932702482,0.238300279,0.128935532,2.6700500500500498e-14,4.0816016016016017e-14,0.026774194,2.4461880877742945e-13,0.888493474,0.659815408,0.63762217,0.361315056,4.609615751295337e-12,0.042718424,0.384806985,6.354672048435923e-14,0.582179324,5.049787211740041e-13,2.3481100000000002e-14,1.497030000000015e-14,3.63422e-14,0.582179324,0.685641299,0.664076842,0.010322314,0,0.885420563,2.9243890020366896e-14,0.057311248,0,0
0.479647053,0.559529001,0.532683763,0.42242242242242245,0.0,6.212747474747475e-13,0.065796133,0.173022629,0.173022629,0.173022629,0.216318427,0.177374407,0.08758758758757845,0.215164616,0.784835384,0.176442199,0.236881559,6.875955955955955e-14,6.482102102102102e-14,0.094032258,2.775872936259143e-12,0.759745414,0.681234502,0.694105405,0.149921642,4.0327108808290154e-13,0.204398635,0.336643369,1.0097679112008074e-13,0.910701768,2.9087683438155137e-13,1.2431200000000002e-14,2.7624000000000293e-15,0.774,0.910701768,0.635154867,0.536944248,0.046034894,0,0.803144717,2.323020366598802e-13,0.015747871,0,0
0.024277288,0.0,0.033513571,4.926184184184185e-13,1.4475991983967935e-13,0.0,0.0,0.151152501,0.151152501,0.151152501,0.163656992,0.12141297,1.0986486486486599e-14,0.070139372,0.929860628,0.128466933,0.034482759,1.356066066066066e-14,0.5225225225225225,0.013387097,3.876641588296761e-13,0.847540763,0.582870366,0.586408164,0.050357595,3.781815544041451e-13,0.072904145,0.27300426,1.903925327951564e-13,0.961737797,0.0,1.049421e-13,9.521360000000095e-14,2.34343e-14,0.961737797,0.628137519,0.406032018,0.019305691,0,0.584583147,0.2759674134419477,0.054958991,0,1
0.548188953,0.614860445,0.599657369,1.4978378378378378e-14,0.6442885771543087,1.9800000000000001e-13,0.102641968,0.218911972,0.218911972,0.218911972,0.279096152,0.227235068,0.08568568568567653,0.164132176,0.835867824,0.226340397,0.143928036,2.9607707707707706e-14,8.920460460460461e-14,0.044516129,2.2993876698014633e-13,0.761058651,0.5459152,0.565964521,0.058732709,1.9729119170984456e-13,0.163580117,0.347878877,1.3065761856710393e-13,0.950691608,3.3020859538784063e-14,1.71554e-14,7.106000000000071e-15,0.496,0.950691608,0.64264532,0.602885444,0.045100648,0,0.839588077,4.878821792260742e-13,0.021847782,0,0
0.56686004,0.641354121,0.623373842,2.203923923923924e-14,0.0,8.324060606060606e-13,0.044437696,0.204289748,0.204289748,0.204289748,0.251110901,0.235068163,2.3504504504504744e-15,0.0679324,0.9320676,0.199547545,0.062968516,3.861621621621622e-14,3.9301501501501504e-14,0.018387097,5.289027168234064e-13,0.812978303,0.346433074,0.33901269,0.178190468,2.7152990673575134e-12,0.035687424,0.350634569,9.823541876892028e-14,0.480265829,2.7484779874213837e-13,2.77853e-14,1.9068300000000187e-14,3.9137900000000004e-14,0.480265829,0.706829434,0.587255019,0.016269416,0,0.846396585,4.2115173116090045e-14,0.056759937,0,0
0.563740067,0.645987789,0.63060121,2.2224424424424425e-14,1.8033266533066132e-14,1.5456060606060605e-13,0.0,0.234419114,0.234419114,0.234419114,0.277961615,0.217594336,0.005905905905895954,0.045711522,0.954288478,0.215534273,0.128935532,1.5186386386386388e-14,3.322834834834835e-13,0.025,1.301405433646813e-13,0.976848594,0.902001554,0.919825467,0.825282617,1.4768839378238342e-11,0.030317227,0.452090805,9.021630676084762e-13,0.594155799,2.411535639412998e-13,2.7524800000000003e-14,1.7600400000000176e-14,6.707590000000001e-14,0.594155799,0.684139096,0.740101302,0.004965187,0,0.865650593,9.800804480651832e-14,0.083896762,0,0
0.554380149,0.618512865,0.60956154,1.5487687687687685e-14,0.2785571142284569,2.767949494949495e-13,0.068326754,0.212886098,0.212886098,0.212886098,0.256783587,0.208932741,0.009699699699689786,0.108202074,0.891797926,0.2051429,0.092953523,3.5479479479479475e-14,1.4236436436436437e-14,0.025483871,8.246103448275863e-13,0.76652263,0.294771701,0.305149125,0.086308052,6.109841450777203e-13,0.077369938,0.353408267,1.458042381432896e-13,0.670487383,1.1260345911949686e-12,1.4866400000000002e-14,4.92540000000005e-15,1.17478e-14,0.670487383,0.650778594,0.609724844,0.039240576,0,0.83923807,1.9755488798370875e-13,0.034891715,0,0
0.362111832,0.393861753,0.404518443,1.0387607607607607e-13,2.0091883767535068e-14,1.0425282828282828e-12,0.0,0.164552695,0.164552695,0.164552695,0.194194951,0.13368984,1.5055055055055213e-15,0.023006923,0.976993077,0.152808989,0.025487256,0.5335335335335335,0.1971971971971972,0.012096774,1.5386238244514108e-12,0.848404275,0.394928765,0.434065248,0.250675207,5.388662279792746e-12,0.025158453,0.233794639,1.0842634712411706e-12,0.912959021,5.742484276729559e-14,9.070140000000001e-14,7.337130000000072e-14,1.359473e-13,0.912959021,0.756327616,0.472462505,0.008912832,0,0.728998642,4.7027494908350796e-14,0.157047781,0,0
0.529956613,0.599378543,0.589003694,0.4944944944944945,0.19939879759519039,4.0913232323232323e-13,0.0,0.252328178,0.252328178,0.252328178,0.26179446,0.21066506,2.7234234234234518e-15,0.125918312,0.874081688,0.206492723,0.176911544,2.4539239239239235e-14,3.528808808808809e-14,0.043225806,6.639384535005225e-13,0.812352649,0.500277828,0.550464424,0.165315325,8.949855958549224e-13,0.101316106,0.341932717,3.488991927346115e-13,0.7596056,5.923554507337525e-13,1.53883e-14,4.4621000000000454e-15,1.30021e-14,0.7596056,0.697363192,0.569823432,0.028651819,0,0.826146011,1.0797548879837178e-12,0.029546227,0,0
0.370399259,0.345071958,0.386155576,3.606836836836837e-14,2.0806412825651302e-14,5.414686868686869e-13,0.0,0.147444271,0.147444271,0.147444271,0.188427721,0.148602847,0.20520520520519722,0.034495269,0.965504731,0.147583139,0.037481259,1.5645415415415415e-13,2.105165165165165e-14,0.01483871,1.225930407523511e-12,0.772488897,0.194840913,0.186806155,0.004859133,7.69020725388601e-14,0.034343501,0.495438358,0.2058526740665994,0.872685531,0.0,1.2219600000000002e-14,3.3936000000000337e-15,0.0893,0.872685531,0.643047202,0.753891546,0.028182812,0,0.619243199,3.383910386965411e-14,0.109309335,0,0
0.554721396,0.614478849,0.597944215,0.23423423423423423,0.02214428857715431,1.2223434343434344e-13,0.184026723,0.28060343,0.28060343,0.28060343,0.320790394,0.277773593,5.024024024024076e-15,0.18556701,0.81443299,0.269308499,0.637181409,2.2511811811811812e-14,7.234813813813813e-13,0.171451613,4.873993730407523e-13,0.810363941,0.458147626,0.73091713,0.043957416,1.5194300518134717e-13,0.15895448,0.322643105,9.13772552976791e-13,0.817397637,5.160881551362684e-13,0.502,0.3159999999999931,0.101,0.817397637,0.648237621,0.45704345,0.033957612,0,0.832441454,1.369378716904291e-12,0.018886123,0,0
0.465899673,0.524204099,0.512714813,0.03643643643643644,0.044188376753507015,4.2933636363636364e-13,0.0,0.172095571,0.172095571,0.172095571,0.209322114,0.166980493,0.3553553553553489,0.126643892,0.873356108,0.165998039,0.724137931,3.790860860860861e-14,2.7040062062062062e-12,0.174516129,3.802110762800418e-14,0.880312297,0.674470574,0.903586027,0.239177509,9.834038341968911e-13,0.133555656,0.375084058,9.58231584258325e-13,0.999752495,0.0,0.261,0.2129999999999921,0.281,0.999752495,0.591569084,0.706436421,0.023037982,0,0.788012174,1.9609114052953357e-13,0.029358912,0,0
0.463120948,0.505560401,0.509395578,6.557367367367366e-14,0.0,2.3032626262626263e-13,0.0,0.162235051,0.162235051,0.162235051,0.209133024,0.163967764,5.436436436436492e-15,0.158055446,0.841944554,0.163456753,0.077961019,0.1031031031031031,1.5145145145145144e-14,0.024354839,6.78923092998955e-13,0.836243227,0.159228689,0.788411533,0.150809206,5.612745077720208e-13,0.147595686,0.29497804,2.1424976791120082e-12,0.889168676,2.1122106918238995e-13,5.63563e-14,1.1813000000000131e-15,2.84623e-14,0.889168676,0.695538036,0.331316039,0.029216719,0,0.783621435,6.002596741344255e-14,0.022831463,0,0
0.618778336,0.741441343,0.753680604,3.0037737737737734e-14,2.927865731462926e-14,0.0,0.0,0.168387341,0.168387341,0.168387341,0.25347452,0.193191233,2.08934934934937e-14,0.11727182,0.88272818,0.189932886,0.410794603,3.1214314314314313e-14,9.594424424424425e-14,0.079677419,3.66198223615465e-13,0.84307097,0.622439015,0.730118847,0.268342286,1.20699896373057e-12,0.122042196,0.364412312,5.44879717457114e-13,0.984003296,0.0,1.0516500000000001e-14,0.9339999999999992,1.1361000000000001e-14,0.984003296,0.683161948,0.655464558,0.026053819,0,0.873176838,0.7932790224032564,0.031959386,0,0
0.520450446,0.579862625,0.562878098,0.43743743743743746,0.1533066132264529,5.202545454545454e-13,0.237777103,0.181618979,0.181618979,0.181618979,0.227947433,0.185960684,1.2002002002002121e-16,0.10025093,0.89974907,0.183161149,0.256371814,1.0716536536536537e-13,1.8143833833833834e-13,0.04983871,2.7507669801462904e-13,0.833990422,0.568324817,0.591561117,0.166687916,1.0189153367875646e-12,0.089677389,0.365560311,2.6060353178607467e-13,0.839489141,1.7550691823899372e-13,1.00774e-14,2.0700000000000198e-16,0.8370000000000001,0.839489141,0.677279591,0.646516703,0.023580525,0,0.818553408,1.2388380855397276e-13,0.037875408,0,0
0.610100912,0.689816834,0.671556293,0.6356356356356356,0.18837675350701402,0.36363636363636365,0.032999291,1.0,1.0,1.0,0.727521982,0.592151842,6.415915915915981e-15,0.053844061,0.946155939,0.197458714,0.169415292,2.62987987987988e-14,3.130492492492492e-13,0.039193548,2.2072633228840127e-13,0.822996996,0.424584458,0.450690597,0.325242568,3.026418445595855e-12,0.058746916,0.360780264,3.7005519677093846e-13,0.99355471,0.0,1.41469e-14,3.84850000000004e-15,2.88679e-14,0.99355471,0.76566294,0.601413533,0.020215,0,0.863499218,6.708156822810659e-14,0.071542221,0,0
0.577536197,0.64249891,0.625568821,0.41541541541541543,0.0,3.8286666666666667e-13,0.110739953,0.171927015,0.171927015,0.171927015,0.256594497,0.213903743,1.6464764764764932e-14,0.204008828,0.795991172,0.206726491,0.866566717,1.8935135135135134e-14,1.3391297297297297e-12,0.315322581,1.5389122257053292e-13,0.849219398,0.474729037,0.969842665,0.078515261,2.286527461139896e-13,0.188757677,0.327052176,1.3579075681130172e-12,0.885800032,2.6774895178197064e-13,0.5800000000000001,0.26499999999999263,0.015300000000000001,0.885800032,0.655945103,0.475509856,0.030416184,0,0.836090415,0.9826883910386963,0.016827602,0,0
0.487008239,0.546500218,0.533112051,0.6376376376376376,0.20240480961923848,3.545808080808081e-13,0.331207612,0.176730858,0.176730858,0.176730858,0.218682046,0.175039542,0.07597597597596673,0.129183421,0.870816579,0.17404419,0.157421289,2.1632032032032033e-14,4.551101101101101e-14,0.037580645,9.388943573667711e-13,0.813166386,0.558317805,0.609916114,0.037744645,1.7459626943005182e-13,0.118658772,0.334515374,3.1422431886982847e-13,0.869583524,2.5976100628930817e-13,1.60211e-14,5.15140000000005e-15,0.278,0.869583524,0.642735437,0.538802908,0.030319396,0,0.802620637,1.3899735234216029e-13,0.028714969,0,0
0.475747087,0.538486699,0.523261417,0.5825825825825826,0.0,4.596424242424243e-13,0.456017816,0.17542455,0.17542455,0.17542455,0.219627494,0.177750998,9.84984984984995e-15,0.25446685,0.74553315,0.176758917,0.365817091,3.528828828828829e-14,1.503756956956957e-12,0.225645161,7.397283176593522e-14,0.782867661,0.908853699,0.97376463,0.135428466,2.818222797927461e-13,0.264347481,0.342085012,1.9415963673057516e-13,1.0,0.0,1.48142e-14,4.324400000000042e-15,0.5850000000000001,1.0,0.693878692,0.576292838,0.042515309,0,0.798147919,2.819794297352371e-13,0.012687354,0,0
0.515624238,0.588366768,0.571979228,2.4157457457457456e-14,2.5484769539078155e-14,4.4549898989898987e-13,0.001518372,0.19556698,0.19556698,0.19556698,0.232296492,0.185056865,1.9169169169169353e-16,0.065211476,0.934788524,0.183296886,0.16191904,1.0423923923923925e-14,5.527961961961962e-13,0.030322581,7.777021943573667e-14,0.941398002,0.796500297,0.918874369,0.636659732,4.9947181347150255e-12,0.069768107,0.356561377,1.1066132189707366e-12,0.985915927,0.0,2.6960900000000005e-14,1.3820300000000137e-14,5.07925e-14,0.985915927,0.726036559,0.599376983,0.011727477,0,0.824058694,7.414042769857509e-14,0.059142114,0,0
0.734997319,0.782544701,0.772257616,3.1646646646646646e-14,1.0700901803607214e-14,2.4143838383838385e-13,0.146269865,0.22637057,0.22637057,0.22637057,0.336012102,0.281916096,2.002502502502524e-15,0.088913747,0.911086253,0.281102481,0.100449775,1.8992592592592593e-14,4.664694694694695e-14,0.026129032,4.124496342737722e-13,0.788078006,0.351963905,0.362433591,0.034682344,2.6817274611398967e-13,0.070794128,0.337320899,1.7670726538849647e-13,0.742355155,2.6296771488469605e-13,1.76892e-14,7.756700000000077e-15,0.468,0.742355155,0.577369118,0.55478699,0.030287133,0,0.913450065,1.0711629327902349e-13,0.043008171,0,0
0.554575147,0.616877453,0.599229081,0.6596596596596597,0.26753507014028055,3.5963232323232324e-13,0.159429092,0.182588176,0.182588176,0.182588176,0.237496455,0.192664005,1.8848848848849153e-16,0.08141609,0.91858391,0.190822713,0.274362819,5.653773773773774e-14,1.915855155155155e-12,0.048870968,8.274942528735633e-14,0.884918212,0.744274376,0.769800488,0.16127881,1.0124070466321245e-12,0.087312566,0.385499041,3.2260807265388493e-13,1.0,0.0,1.2531200000000001e-14,2.6560000000000274e-15,0.756,1.0,0.658071973,0.685549814,0.017617756,0,0.837213424,7.183452138492946e-14,0.047156853,0,0
0.481255789,0.537178369,0.527704909,0.5915915915915916,0.29759519038076154,3.353868686868687e-13,0.676687924,0.195440563,0.195440563,0.195440563,0.216791151,0.174211042,0.07807807807806885,0.202497203,0.797502797,0.172701908,0.166416792,1.6027927927927926e-14,1.3963783783783784e-13,0.062741935,3.643020898641588e-13,0.802644595,0.596039521,0.710260719,0.026747164,9.113295336787566e-14,0.161265826,0.344309189,4.2950343087790115e-13,0.760289022,7.338286163522012e-13,1.7882e-14,5.390500000000055e-15,0.188,0.760289022,0.623514506,0.588396824,0.035455248,0,0.796947075,7.620046843177267e-13,0.016980832,0,0
0.727246137,0.761338857,0.744579474,1.6425225225225226e-14,1.1211322645290581e-14,0.0,0.214394169,0.20458472,0.20458472,0.20458472,0.289590621,0.306319199,2.4004004004004243e-15,0.063881247,0.936118753,0.246308725,0.226386807,1.8954254254254254e-14,5.512812812812813e-14,0.046612903,2.381727377220481e-12,0.885792842,0.652762185,0.714607702,0.324919366,2.563039689119171e-12,0.069384825,0.376130886,6.373360242179617e-13,1.0,0.0,1.54086e-14,4.551800000000045e-15,1.9766e-14,1.0,0.64864628,0.64072136,0.015048744,0,0.902526982,1.7448268839104047e-14,0.060388561,0,0
0.556037635,0.613715656,0.598479576,3.7457457457457456e-14,2.5791082164328657e-14,0.0,0.184634072,0.190805276,0.190805276,0.190805276,0.241467335,0.19627928,1.6026026026026249e-16,0.087583517,0.912416483,0.194020059,0.124437781,0.5465465465465466,3.9649869869869867e-13,0.026612903,2.9528213166144205e-14,0.899722637,0.735287114,0.843886578,0.380108303,2.2298343005181346e-12,0.093464126,0.357934566,7.406779011099899e-13,0.998216633,0.0,3.26578e-14,1.893730000000019e-14,3.9599e-14,0.998216633,0.698179259,0.614541185,0.017203868,0,0.836948331,3.021181262729155e-14,0.043695852,0,0
0.549261444,0.594962931,0.59082392,0.6006006006006006,0.5100200400801603,4.737848484848485e-13,0.181597328,0.204668998,0.204668998,0.204668998,0.242696417,0.197409053,3.157157157157204e-16,0.123560178,0.876439822,0.196485936,0.175412294,1.6716516516516516e-14,3.157757757757758e-14,0.038064516,3.346047962382445e-12,0.879927498,0.536582749,0.614847511,0.392049931,4.716726735751295e-12,0.045328492,0.346261634,1.0977718466195763e-12,0.33919374,1.4307730607966458e-12,1.6135e-14,4.508700000000046e-15,2.88636e-14,0.33919374,0.731243619,0.587144239,0.011377037,0,0.825342763,1.439343279022418e-12,0.030170448,0,0
0.634768196,0.721870911,0.705605225,1.3195795795795797e-14,0.9579158316633266,4.2630505050505056e-13,0.0,0.251190426,0.251190426,0.251190426,0.317859506,0.25337049,1.0447447447447574e-15,0.061341718,0.938658282,0.250652289,0.187406297,0.7117117117117117,1.6599029029029028e-13,0.03516129,4.15291118077325e-13,0.951767349,0.793668935,0.942738519,0.23954806,2.001756994818653e-12,0.065470851,0.387184319,1.3797810292633705e-12,0.980294578,0.0,2.4439900000000003e-14,1.097980000000011e-14,1.6981500000000002e-14,0.980294578,0.684002044,0.66071901,0.010707669,0,0.887701712,1.6980162932790398e-13,0.062903329,0,0
0.63652318,0.687581771,0.677498795,0.6336336336336337,0.0969939879759519,3.535707070707071e-13,0.158416844,0.226328431,0.226328431,0.226328431,0.29015789,0.242750621,1.7477477477477726e-16,0.084620733,0.915379267,0.24187467,0.07946027,2.7446446446446447e-14,2.392922922922923e-14,0.021129032,4.913228840125392e-13,0.777004743,0.261036893,0.27976984,0.136293435,1.2882611398963732e-12,0.057825828,0.357418457,2.540632694248234e-13,0.634165085,3.938167714884696e-13,1.64413e-14,5.8780000000000565e-15,2.21346e-14,0.634165085,0.69927969,0.611491648,0.031933423,0,0.872871774,2.939391038696568e-13,0.045290279,0,0
0.574367474,0.618349324,0.606563521,1.7004004004004004e-14,0.0,2.283060606060606e-13,0.252859601,0.175171716,0.175171716,0.175171716,0.231445589,0.187918958,4.833353353353401e-14,0.120506696,0.879493304,0.186991931,0.256371814,6.403533533533533e-14,2.5443743743743743e-14,0.054032258,1.2404371995820271e-12,0.75201828,0.402310961,0.414819903,0.025232875,1.0882227979274611e-13,0.127305403,0.331582586,1.147728557013118e-13,1.0,0.0,1.06282e-14,8.526000000000092e-16,0.188,1.0,0.643667087,0.528958818,0.047731836,0,0.824471631,2.0247454175152945e-15,0.031019071,0,0
0.562033832,0.627725687,0.611542374,1.7744844844844847e-14,0.9168336673346693,1.1415252525252527e-13,0.107804434,0.252159622,0.252159622,0.252159622,0.283067032,0.231754161,1.224224224224243e-16,0.111104393,0.888895607,0.229545283,0.086956522,6.56036036036036e-14,2.2634354354354356e-13,0.022580645,1.163586206896552e-13,0.823371293,0.483335817,0.473371877,0.353070176,2.9584288082901556e-12,0.065291697,0.374388844,7.831362260343087e-14,0.549321763,9.955900419287212e-13,2.60771e-14,1.7290500000000173e-14,5.260370000000001e-14,0.549321763,0.720493183,0.687075223,0.021406701,0,0.8437089,8.136413441955276e-13,0.033903946,0,0
0.249305319,0.259376363,0.259382194,2.23887987987988e-13,1.6184048096192385e-13,0.0,0.0,0.157684042,0.157684042,0.157684042,0.187671362,0.142577389,2.5639639639639895e-14,0.047102216,0.952897784,0.14909132,0.064467766,0.23123123123123124,2.7488388388388388e-14,0.017258065,1.0535506792058517e-13,0.940815404,0.776690277,0.828432534,0.092354982,1.1801059067357513e-12,0.042650643,0.249421834,9.7570141271443e-13,0.815619144,8.573333333333333e-14,8.804380000000001e-14,7.331730000000072e-14,2.56822e-14,0.815619144,0.682123689,0.416833064,0.007882611,0,0.699016167,1.0988798370672197e-15,0.081513488,0,0
0.522936674,0.57730048,0.565233685,1.2906406406406406e-14,0.0,6.283454545454546e-13,0.232209738,0.20049724,0.20049724,0.20049724,0.235321925,0.193567824,2.43243243243246e-16,0.162620552,0.837379448,0.190309931,0.091454273,3.962992992992993e-14,2.074874874874875e-14,0.030483871,1.9074219435736676e-12,0.760529464,0.339632257,0.352857397,0.031234302,1.7349088082901553e-13,0.098737807,0.336177036,1.381917255297679e-13,0.573790437,1.6473158280922434e-12,1.80477e-14,7.941800000000079e-15,0.44,0.573790437,0.638613566,0.541094763,0.043414026,0,0.813491405,1.2534867617108073e-13,0.022087846,0,0
0.496075659,0.55353249,0.546603137,0.24524524524524524,0.0,4.323666666666667e-13,0.263285758,0.176014496,0.176014496,0.176014496,0.224638366,0.181516909,8.13813813813841e-17,0.223780875,0.776219125,0.180091999,0.155922039,0.5145145145145145,5.6794094094094097e-14,0.071129032,9.909547544409615e-13,0.790024084,0.451682785,0.812133165,0.023754827,6.318943005181347e-14,0.206694844,0.329309041,9.13708072653885e-13,0.885702977,3.301464360587002e-13,2.44184e-14,3.600900000000037e-15,0.0195,0.885702977,0.646354619,0.483251344,0.039802908,0,0.803186063,5.962331975560142e-13,0.014987109,0,0
