ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Expense Rate,Research and development expense rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Per Share Net profit before tax (Yuan ¥),Total Asset Growth Rate,Debt ratio %,Net worth/Assets,Net profit before tax/Paid-in capital,Total Asset Turnover,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Current Liability,Current Liabilities/Liability,Long-term Liability to Current Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Cash Turnover Rate,Current Liability to Liability,Cash Flow to Total Assets,CFO to Assets,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,Equity to Liability,Cluster_ID,Bankrupt?
0.44108614,0.506541648,0.490657958,2.0534434434434434e-14,0.0,8.101818181818182e-13,0.0,0.171421348,0.171421348,0.171421348,0.201853077,0.160126535,0.5115115115115066,0.157632192,0.842367808,0.159098107,0.047976012,0.08038038038038038,4.043743743743744e-14,0.020322581,4.193684221525601e-12,0.864056786,0.134377882,0.926718708,0.038918336,1.345858031088083e-13,0.158882371,0.348514018,2.498300908173562e-12,0.960705626,7.24664570230608e-14,7.18811e-14,1.9970000000000362e-16,0.794,0.960705626,0.624125753,0.604640542,0.026761069,0,0.777825186,7.781790224032666e-13,0.022901559,6,0
0.544337737,0.609845181,0.592911826,1.0695495495495497e-14,0.3967935871743487,0.8484848484848485,0.132806964,0.218490582,0.218490582,0.218490582,0.250354543,0.202530692,0.6076076076076037,0.035523173,0.964476827,0.201681623,0.043478261,5.623173173173174e-14,3.596956956956957e-14,0.01483871,1.3186065830721004e-12,0.772642719,0.169243045,0.176047747,0.011672251,2.0521284974093265e-13,0.030867633,0.38050577,2.213795156407669e-13,0.763532603,0.0,1.58348e-14,5.809200000000058e-15,0.28700000000000003,0.763532603,0.623266427,0.614567047,0.026846052,0,0.843710427,1.6534956211812796e-12,0.106410895,6,0
0.492029445,0.560564762,0.544889983,2.396076076076076e-14,1.2674348697394788e-14,2.6265252525252525e-13,0.028950299,0.178753529,0.178753529,0.178753529,0.22293656,0.178127589,0.6876876876876845,0.110378813,0.889621187,0.176939899,0.275862069,1.0806406406406406e-14,2.4300310310310314e-13,0.061612903,1.1239310344827586e-13,0.875225068,0.652793878,0.830660054,0.186486574,8.758103626943006e-13,0.11686657,0.356047899,8.7274561049445e-13,0.999384328,0.0,1.1569100000000001e-14,0.09369999999999092,0.756,0.999384328,0.668127771,0.620122567,0.021910591,0,0.812092891,1.4150203665987924e-14,0.034147066,6,0
0.503778092,0.566724815,0.548476899,1.051031031031031e-14,0.04248496993987976,2.283060606060606e-13,0.241522421,0.200750074,0.200750074,0.200750074,0.232580127,0.189726595,0.6646646646646612,0.123076458,0.876923542,0.188771586,0.187406297,2.3544644644644646e-14,1.1313393393393393e-13,0.043225806,8.599318704284222e-13,0.823425297,0.61519589,0.659975871,0.148825477,6.667662176165803e-13,0.12252881,0.362795808,2.863660948536832e-13,0.9423485,0.0,1.3539e-14,3.1175000000000306e-15,0.871,0.9423485,0.68765607,0.653314505,0.028941241,0,0.81667173,1.1900712830957353e-13,0.0303074,6,0
0.494125676,0.572557785,0.556239627,1.6853553553553555e-14,0.3366733466933868,0.0,0.0,0.199612321,0.199612321,0.199612321,0.227001985,0.179935226,0.8518518518518503,0.032288297,0.967711703,0.177633663,0.151424288,3.7985085085085085e-14,1.634913913913914e-13,0.028064516,3.8264827586206897e-13,0.834869229,0.380586228,0.413273268,0.120110352,1.92273896373057e-12,0.033948032,0.36650654,7.052364278506559e-13,0.915238153,0.0,1.14795e-14,1.054600000000012e-15,0.9630000000000001,0.915238153,0.623479234,0.594377497,0.012685043,0,0.817969861,3.8910794297352744e-13,0.116120452,6,0
0.545263979,0.593654601,0.585363242,0.07027027027027027,0.008507014028056111,3.626626262626263e-13,0.254782873,0.206101723,0.206101723,0.206101723,0.267278056,0.225276794,0.8638638638638625,0.192218158,0.807781842,0.22437976,0.233883058,4.355085085085085e-14,8.246506506506507e-14,0.082903226,1.023844409613375e-12,0.788650071,0.70416814,0.715763892,0.160640714,4.942317098445596e-13,0.178644571,0.345862438,1.1462462159434915e-13,0.888787507,3.218872117400419e-13,1.29339e-14,3.2909000000000346e-15,0.8330000000000001,0.888787507,0.64665787,0.596809299,0.038995912,0,0.828085191,5.34036456211818e-13,0.018100702,6,0
0.530834105,0.581334496,0.572032764,1.5800200200200202e-14,0.27054108216432865,7.071414141414142e-13,0.218038263,0.178795668,0.178795668,0.178795668,0.22728562,0.184153047,0.9639639639639636,0.108746259,0.891253741,0.182663449,0.109445277,1.266166166166166e-14,4.1497597597597594e-14,0.026451613,4.45959038662487e-13,0.819503376,0.54391461,0.575977819,0.085490204,4.6365896373057e-13,0.101133587,0.337366184,2.69531786074672e-13,0.875708197,1.4707893081761007e-13,2.46006e-14,1.3791500000000137e-14,0.993,0.875708197,0.667933702,0.552878869,0.02733506,0,0.818492766,5.801608961303522e-14,0.034695835,6,0
0.469360893,0.512047536,0.527276621,2.2455955955955957e-14,0.0,6.536010101010102e-13,0.0,0.188909022,0.188909022,0.188909022,0.205540323,0.157716352,0.8918918918918908,0.097530006,0.902469994,0.157167634,0.061469265,4.494714714714714e-14,0.46146146146146144,0.018387097,2.3509438871473354e-12,0.749993841,0.204765366,0.21104605,0.046126723,3.7668880829015546e-13,0.067005215,0.346486703,1.099787083753784e-13,0.641396231,1.841960901467505e-12,1.51708e-14,5.302300000000053e-15,0.915,0.641396231,0.652560061,0.583260255,0.048766677,0,0.783497716,1.1253594704684432e-13,0.039007577,6,0
0.469945888,0.536197122,0.521227046,4.133513513513514e-14,0.0,2.2628484848484848e-13,0.061848365,0.194049977,0.194049977,0.194049977,0.215845703,0.171348949,0.06186186186185246,0.068597515,0.931402485,0.170303899,0.013493253,0.3883883883883884,0.015115115115115116,0.010806452,6.807377742946708e-12,0.73646251,0.067113443,0.095146346,0.00675199,7.906e-14,0.046587345,0.343226567,3.2702896064581233e-13,0.624184108,0.0,3.11536e-14,1.2901500000000128e-14,0.56,0.624184108,0.63919724,0.57045997,0.072734353,0,0.798479029,5.942393075356476e-13,0.05621255,6,0
0.523862916,0.56607065,0.568713529,1.1505805805805806e-14,0.2925851703406814,0.8686868686868687,0.187063468,0.205680334,0.205680334,0.205680334,0.228231067,0.182270091,0.8438438438438423,0.039665024,0.960334976,0.180974285,0.095952024,0.8508508508508509,2.302052052052052e-14,0.020806452,4.788224660397075e-13,0.862936371,0.462910127,0.529816665,0.079235881,1.1270011398963731e-12,0.038267758,0.365079731,1.111744702320888e-12,0.856904857,0.0,2.4372800000000002e-14,1.1768800000000118e-14,0.991,0.856904857,0.674923439,0.598391089,0.011141411,0,0.814610522,1.9739562118126478e-13,0.095978102,6,0
0.525276654,0.57730048,0.570962043,1.5939039039039037e-14,0.6482965931863728,2.9194848484848483e-13,0.145055168,0.2382959,0.2382959,0.2382959,0.247990924,0.202681329,0.006076076076066126,0.116757868,0.883242132,0.201734409,0.098950525,2.2626526526526528e-14,2.9457257257257257e-14,0.026612903,1.2346492163009403e-12,0.775985418,0.28729349,0.313220014,0.083644963,6.611852849740934e-13,0.069239609,0.353851089,2.718359233097881e-13,0.555224355,1.6148410901467504e-12,1.1668000000000001e-14,1.1901000000000128e-15,0.893,0.555224355,0.549198123,0.614853155,0.034218145,0,0.822613268,1.5010344195519502e-12,0.032111619,6,0
0.523862916,0.579862625,0.568874137,1.1297397397397398e-14,0.4759519038076152,1.7173434343434346e-13,0.219151736,0.179891281,0.179891281,0.179891281,0.23541647,0.190931686,0.7037037037037007,0.143362457,0.856637543,0.18913355,0.20089955,0.5505505505505506,1.1866186186186185e-13,0.052096774,2.2098892371995823e-13,0.888994043,0.506914446,0.827653582,0.139275506,7.600499481865285e-13,0.100507309,0.334897296,1.6897456104944502e-12,0.662645665,4.5101970649895174e-13,1.6515e-14,1.6730000000000254e-16,0.78,0.662645665,0.650900484,0.537852326,0.018882493,0,0.823628042,1.0408533604888092e-13,0.025542172,6,0
0.46053722,0.540503707,0.512554205,0.4114114114114114,0.0,6.637030303030303e-13,0.07348922,0.171421348,0.171421348,0.171421348,0.208187577,0.170294494,0.6916916916916885,0.154276385,0.845723615,0.16931604,0.092953523,0.3963963963963964,3.074454454454454e-14,0.029354839,1.0347428422152562e-12,0.833126602,0.514682389,0.789151948,0.044108859,1.601377202072539e-13,0.151317018,0.343860174,9.731358224016145e-13,0.933994085,5.1901467505241093e-14,3.5271899999999996e-14,1.3216600000000132e-14,0.529,0.933994085,0.656661483,0.580592902,0.029930475,0,0.796592699,9.27521079429745e-13,0.023478854,6,0
0.467947155,0.53821413,0.521334119,2.1992892892892893e-14,0.0,2.576020202020202e-13,0.0,0.172221988,0.172221988,0.172221988,0.216602061,0.171424268,0.5705705705705663,0.075762615,0.924237385,0.170424553,0.019490255,0.0032532532532532532,1.8476976976976977e-14,0.011774194,6.83777262277952e-12,0.891707507,0.086821994,0.767412016,0.008112253,5.627253886010363e-14,0.078967837,0.353255748,4.29701160443996e-12,0.96804557,0.0,1.565884e-13,8.308600000000083e-15,0.43,0.96804557,0.645632987,0.596324989,0.015964281,0,0.800574741,2.316232281059087e-12,0.050781566,6,0
0.546726466,0.601613607,0.587772365,1.2431831831831832e-14,0.5581162324649298,3.202343434343435e-13,0.22239093,0.222704479,0.222704479,0.222704479,0.252245438,0.212472697,0.7977977977977957,0.091725368,0.908274632,0.207835005,0.125937031,2.6222322322322324e-14,7.201491491491492e-14,0.029677419,3.9712351097178683e-13,0.790747643,0.34233268,0.3774076,0.097275361,7.355930569948187e-13,0.072399095,0.34952131,3.3849737638748736e-13,0.736797841,0.0,1.23166e-14,1.6436000000000175e-15,0.908,0.736797841,0.653440176,0.591366005,0.029757692,0,0.833990216,1.5029511201629483e-13,0.041624368,6,0
0.625652026,0.679895334,0.660581402,1.6633633633633634e-14,0.5511022044088176,0.0,0.184229173,0.26787746,0.26787746,0.26787746,0.299517822,0.253747081,1.1768768768768903e-15,0.047162681,0.952837319,0.252628007,0.070464768,3.8558858858858855e-14,5.384084084084084e-14,0.018870968,8.54096551724138e-13,0.820886648,0.322350778,0.327166372,0.02763107,6.435356476683939e-13,0.023184075,0.356423431,3.8683148335015137e-13,0.439477516,0.0,2.2987e-14,1.3268200000000131e-14,0.525,0.439477516,0.6449078,0.590110499,0.01092395,0,0.867239471,1.4657179226069397e-13,0.081404027,6,0
0.396382782,0.443251199,0.446223031,1.9156956956956956e-14,0.8657314629258517,4.0711111111111115e-13,0.0,0.176393747,0.176393747,0.176393747,0.186820459,0.144987572,0.5745745745745703,0.085981195,0.914018805,0.143971043,0.067466267,0.8108108108108109,1.0071471471471472e-14,0.018548387,4.146660397074191e-13,0.764650047,0.231845949,0.325362475,0.038421876,2.4577036269430053e-13,0.085675859,0.330658038,5.97915438950555e-13,0.930610888,8.146425576519915e-14,1.8217e-14,3.2669000000000326e-15,0.592,0.930610888,0.591690786,0.536160374,0.04079852,0,0.741234281,6.343360488798437e-14,0.044549525,6,0
0.443572369,0.492749673,0.508164249,3.5396996996997e-14,1.3201703406813626e-14,3.555909090909091e-13,0.0,0.164847668,0.164847668,0.164847668,0.210456651,0.157565715,0.545545545545541,0.108383469,0.891616531,0.156730262,0.061469265,0.5225225225225225,2.445935935935936e-14,0.019516129,7.565882967607106e-14,0.796925868,0.46058591,0.534039136,0.033923162,1.6392476683937825e-13,0.113567285,0.339284987,4.0591675075681134e-13,0.988311512,1.3582494758909852e-14,3.31665e-14,1.9107000000000193e-14,0.5640000000000001,0.988311512,0.634615733,0.559721797,0.033121475,0,0.770210401,2.4388635437882123e-13,0.034829991,6,0
0.467800907,0.535761012,0.519032068,0.0033833833833833834,0.010220440881763528,4.99039393939394e-13,0.866484462,0.175550967,0.175550967,0.175550967,0.214427531,0.170671085,0.5115115115115066,0.159325211,0.840674789,0.169678003,0.125937031,0.5225225225225225,8.814444444444445e-14,0.041774194,6.13458934169279e-13,0.814777146,0.391899552,0.769039735,0.07950434,2.6363896373056993e-13,0.165712657,0.350518051,1.1815975782038344e-12,0.992011493,0.0,2.2028400000000003e-14,1.1736000000000126e-15,0.626,0.992011493,0.634367168,0.615377373,0.0336556,0,0.796115624,1.9105672097759872e-13,0.022618169,6,0
0.504850583,0.558329699,0.555329514,2.0140840840840844e-14,1.430751503006012e-14,2.7982626262626267e-13,0.19171981,0.192617252,0.192617252,0.192617252,0.224922001,0.180311817,0.7557557557557533,0.106871844,0.893128156,0.179383154,0.08095952,1.1150750750750752e-14,0.07197197197197197,0.022096774,1.8970644723093e-12,0.768480661,0.216500321,0.276865675,0.046337755,3.8132196891191713e-13,0.06649026,0.346310697,5.174319878910191e-13,0.581457295,1.389612893081761e-12,1.41615e-14,1.4227000000000142e-15,0.664,0.581457295,0.654931243,0.584365759,0.037102914,0,0.810166112,1.0278238289205808e-13,0.035355364,6,0
0.454979769,0.515590929,0.504577333,2.988718718718719e-14,1.0411723446893786e-14,0.0,0.0,0.16640681,0.16640681,0.16640681,0.211402099,0.167432402,0.05935935935934994,0.036006893,0.963993107,0.166480658,0.104947526,0.9259259259259259,1.045015015015015e-14,0.022096774,8.675896551724139e-13,0.824733319,0.281630842,0.379095603,0.089100025,1.3912149222797928e-12,0.034816772,0.341732261,1.5448549949545913e-12,0.85109365,0.0,1.3307700000000001e-14,1.518000000000022e-16,0.887,0.85109365,0.623429849,0.565910705,0.014191482,0,0.786778119,1.4985234215886097e-14,0.105060035,6,0
0.516404231,0.589402529,0.559933615,4.1474074074074074e-14,0.0,8.627121212121212e-13,0.202449641,0.183810206,0.183810206,0.183810206,0.228703791,0.188747458,0.6896896896896866,0.083925386,0.916074614,0.187776186,0.110944528,0.3733733733733734,2.0673073073073073e-14,0.025645161,7.199538140020899e-13,0.877909823,0.549667836,0.713965769,0.079987692,5.615152331606217e-13,0.078025204,0.36546955,1.1908162462159434e-12,0.866673206,1.5892798742138365e-13,2.6500800000000002e-14,1.0733300000000105e-14,0.806,0.866673206,0.649187489,0.633469266,0.016962851,0,0.828582861,4.8239002036660374e-14,0.045693359,6,0
0.556378882,0.629579154,0.602173564,1.4642642642642642e-14,1.2112925851703406e-14,0.0,0.131794716,0.249336311,0.249336311,0.249336311,0.266332608,0.222791293,0.6876876876876845,0.046013846,0.953986154,0.221340774,0.103448276,1.3407607607607609e-14,4.7176976976976977e-14,0.021935484,8.457244514106583e-13,0.812211675,0.295308694,0.349539797,0.079176947,1.083879378238342e-12,0.039779274,0.398213278,8.257251261352169e-13,0.776965874,0.0,1.3200399999999999e-14,1.5528000000000169e-15,0.848,0.776965874,0.638875404,0.655772133,0.017599925,0,0.852414671,1.5774789205702809e-12,0.083365683,6,0
0.525617901,0.564871348,0.573960062,1.661041041041041e-14,0.9338677354709418,3.202343434343435e-13,0.018726592,0.168808731,0.168808731,0.168808731,0.223976553,0.17767568,0.7157157157157128,0.118753212,0.881246788,0.176691049,0.194902549,0.965965965965966,3.657537537537538e-14,0.044516129,1.5031606060606061e-12,0.849997492,0.523971194,0.671419854,0.153456019,8.742646632124353e-13,0.096253207,0.354743968,8.739501513622604e-13,0.764039125,4.340401467505241e-13,1.36682e-14,9.514000000000099e-16,0.891,0.764039125,0.664369381,0.619128154,0.02230626,0,0.814502607,1.88397148676173e-14,0.031527396,6,0
0.49490567,0.552060619,0.542962685,5.3697497497497494e-14,0.0,0.0,0.262779634,0.197842485,0.197842485,0.197842485,0.244398223,0.198312872,0.730730730730728,0.228527376,0.771472624,0.197375764,0.022488756,1.1227227227227227e-14,1.537227227227227e-14,0.018870968,4.787583699059562e-12,0.779161513,0.899370654,0.868977016,0.01251707,2.912974093264249e-14,0.236326824,0.340388462,1.5499394550958627e-14,0.993740333,0.0,1.7266280000000002e-13,1.6983570000000167e-13,0.646,0.993740333,0.64258323,0.562689731,0.042564681,0,0.807868105,1.9965544806517517e-12,0.014592237,6,0
0.508214303,0.562799826,0.558220461,1.5371871871871873e-14,0.23947895791583165,0.0,0.177548335,0.179596309,0.179596309,0.179596309,0.223976553,0.179332681,0.6286286286286249,0.073344015,0.926655985,0.17835759,0.11994003,1.4440440440440442e-14,4.2179079079079076e-14,0.026935484,5.178467084639499e-13,0.826434332,0.395255091,0.46395555,0.089844104,8.329218652849742e-13,0.058966458,0.360843413,7.158537840565086e-13,0.7432405,0.0,1.4735e-14,2.9571000000000306e-15,0.804,0.7432405,0.652823333,0.613905846,0.019711042,0,0.814966318,9.53556008146649e-14,0.052508495,6,0
0.436649929,0.502017008,0.486375074,1.8474074074074075e-14,0.5731462925851704,3.0407070707070705e-13,0.0,0.163035692,0.163035692,0.163035692,0.206580316,0.164946901,0.6296296296296259,0.064939384,0.935060616,0.163999698,0.149925037,2.385065065065065e-14,5.596116116116116e-14,0.029516129,5.91457157784744e-13,0.847126349,0.514260198,0.558190308,0.115605146,9.774023834196891e-13,0.064704308,0.328188905,5.014738647830474e-13,0.917475622,6.615314465408805e-14,1.4065000000000001e-14,3.4458000000000356e-15,0.8270000000000001,0.917475622,0.635373868,0.537379065,0.017984055,0,0.7778896,1.2994052953156957e-13,0.059402854,6,0
0.510993029,0.547099869,0.555971947,1.1332132132132132e-14,0.19438877755511022,2.9396868686868687e-13,0.151128657,0.176309469,0.176309469,0.176309469,0.219722038,0.174512315,0.6816816816816784,0.14194153,0.85805847,0.173554031,0.100449775,2.9779879879879875e-14,1.2419019019019017e-14,0.02983871,5.380626959247649e-13,0.75269227,0.309310921,0.34110438,0.033471221,1.766954404145078e-13,0.1039151,0.348417668,2.1399848637739656e-13,0.692301956,1.2217228511530397e-12,1.3344400000000001e-14,2.5812000000000255e-15,0.371,0.692301956,0.639930781,0.600311853,0.047248182,0,0.803059813,6.311252545824911e-14,0.025829715,6,0
0.492370692,0.557130397,0.535628246,1.4723723723723724e-14,0.43887775551102204,1.5153030303030305e-13,0.305496508,0.175930218,0.175930218,0.175930218,0.220005673,0.178428862,0.6896896896896866,0.078120749,0.921879251,0.176849408,0.098950525,1.5415915915915915e-14,1.0540990990990992e-13,0.023709677,3.3801452455590385e-13,0.806416636,0.336250054,0.392605964,0.08079209,7.423444559585493e-13,0.059499646,0.358256178,5.862001009081736e-13,0.705630901,3.9785419287211743e-13,1.57821e-14,3.94090000000004e-15,0.907,0.705630901,0.651798723,0.610231327,0.023495859,0,0.810701964,1.338876782077407e-13,0.049209922,6,0
0.470920879,0.535597471,0.52267252,1.7629029029029028e-14,0.45390781563126253,1.5153030303030305e-13,0.295981375,0.18486368,0.18486368,0.18486368,0.216791151,0.171650222,0.7397397397397371,0.146083381,0.853916619,0.17064324,0.106446777,0.3633633633633634,4.354214214214214e-14,0.030806452,6.590118077324974e-13,0.840252181,0.362216435,0.725543187,0.072902905,3.2328497409326425e-13,0.123797303,0.334728521,1.5196672048435924e-12,0.804047197,3.747412997903564e-13,2.90426e-14,4.486900000000045e-15,0.789,0.804047197,0.664700963,0.53655929,0.026598378,0,0.797761245,6.536123217922673e-13,0.024996946,6,0
0.529225369,0.59670737,0.579581348,1.5221421421421423e-14,0.4188376753507014,5.141929292929293e-13,0.123190606,0.206143862,0.206143862,0.206143862,0.247801834,0.200421782,0.7067067067067038,0.11884391,0.88115609,0.199487218,0.103448276,2.209099099099099e-14,9.745875875875876e-14,0.027903226,3.6004775339602926e-13,0.791022535,0.352723448,0.375947468,0.05657525,4.323078756476684e-13,0.071642578,0.36287798,2.6308203834510595e-13,0.564935476,1.4184558700209645e-12,1.44703e-14,4.0989000000000414e-15,0.613,0.564935476,0.644103939,0.650696645,0.02955905,0,0.831138347,5.265186354378872e-13,0.031494569,6,0
0.489738215,0.554731792,0.541142459,1.8022622622622625e-14,0.3456913827655311,1.0788959595959596e-12,0.221075008,0.180734061,0.180734061,0.180734061,0.224071098,0.179558635,0.7667667667667644,0.210055325,0.789944675,0.178598899,0.170914543,0.8018018018018018,4.142182182182182e-14,0.070322581,5.696918495297806e-13,0.770222423,0.541011593,0.710014321,0.125587286,3.4951886010362693e-13,0.197537988,0.346924728,4.830359233097881e-13,0.90096432,1.397958071278826e-13,1.72481e-14,3.4171000000000357e-15,0.852,0.90096432,0.673349426,0.606903378,0.043489505,0,0.803031177,2.1236517311609179e-13,0.016227135,6,0
0.51659923,0.588693851,0.573264093,1.5244544544544545e-14,0.4248496993987976,2.2628484848484848e-13,0.016094746,0.201550714,0.201550714,0.201550714,0.239576439,0.190329141,0.7107107107107078,0.090364906,0.909635094,0.189344695,0.128935532,1.7424224224224224e-14,1.2335685685685686e-13,0.029354839,1.9667617554858936e-13,0.777990849,0.320117753,0.392044458,0.060964274,3.664887046632124e-13,0.091194789,0.354476708,4.645832492431887e-13,0.944630847,0.0,1.19597e-14,1.151000000000022e-16,0.534,0.944630847,0.646350466,0.605751725,0.036123969,0,0.828317899,8.988358452138585e-13,0.04228338,6,0
0.494320675,0.544210641,0.547995075,1.9423223223223224e-14,1.1653607214428858e-14,1.6062222222222224e-13,0.131491042,0.177615777,0.177615777,0.177615777,0.217736598,0.173683814,0.5945945945945905,0.107113704,0.892886296,0.172694367,0.082458771,0.5335335335335335,1.1055955955955956e-14,0.023225806,7.822928944618599e-13,0.830343876,0.304122543,0.447252043,0.034458735,3.803127461139897e-13,0.049454658,0.36477195,1.5576865792129161e-12,0.428379918,1.436846540880503e-12,2.0694e-14,4.297800000000044e-15,0.437,0.428379918,0.647958789,0.649141751,0.017126581,0,0.802999348,2.0840101832994104e-13,0.035267782,6,0
0.494369424,0.563017881,0.560308368,4.983133133133133e-14,4.996593186372746e-14,1.293060606060606e-13,0.0,0.175298133,0.175298133,0.175298133,0.220762031,0.172704677,0.820820820820819,0.035765033,0.964234967,0.17155569,0.097451274,0.8018018018018018,3.362212212212212e-14,0.020967742,2.954344827586207e-13,0.890294649,0.584973521,0.634595583,0.077144462,1.0563036269430052e-12,0.039769836,0.314882006,9.195024217961654e-13,0.978625748,0.0,2.8782900000000006e-14,1.7077200000000168e-14,0.9450000000000001,0.978625748,0.502314055,0.531979368,0.009643677,0,0.813123237,8.321384928716988e-15,0.105700369,6,0
0.548335202,0.609136502,0.588896622,2.732912912912913e-14,0.22645290581162325,1.9901010101010103e-13,0.210851301,0.198811681,0.198811681,0.198811681,0.248841827,0.206899149,0.4664664664664611,0.08044865,0.91955135,0.205693387,0.157421289,0.6976976976976977,1.2229669669669672e-13,0.036129032,1.8761076280041798e-13,0.853396836,0.537569328,0.643762014,0.134935253,8.80776373056995e-13,0.0839498,0.41027914,7.608811301715439e-13,0.971997018,0.0,1.37069e-14,1.8087000000000185e-15,0.8190000000000001,0.971997018,0.658266818,0.750326144,0.020269108,0,0.848101616,8.699358452138582e-14,0.047733466,6,0
0.283332521,0.332424771,0.333636704,4.084894894894895e-14,0.39779559118236474,0.0,0.0,0.204036914,0.204036914,0.204036914,0.078566701,0.050237252,0.03863863863862901,0.129213653,0.870786347,0.052439484,0.113943028,2.0407907907907907e-14,1.1532992992992992e-13,0.027741935,2.871201671891327e-13,0.815425233,0.634915089,0.675308986,0.127558255,5.14301139896373e-13,0.136205622,0.324127309,2.447229061553986e-13,0.999923745,0.0,1.88325e-14,8.23420000000008e-15,0.987,0.999923745,0.655237258,0.495161288,0.031462692,0,0.652583499,2.28346639511204e-13,0.028709874,6,0
0.518646712,0.574029655,0.561111409,0.4804804804804805,0.0,2.4547878787878787e-13,0.246077538,0.188740466,0.188740466,0.188740466,0.232012858,0.18822023,0.09479479479478573,0.133446201,0.866553799,0.187248322,0.148425787,1.4191791791791792e-14,1.7863643643643644e-13,0.035322581,2.3691901776384536e-13,0.795445436,0.351467688,0.469439178,0.094658951,5.441366839378238e-13,0.095391237,0.336243603,6.907212916246217e-13,0.674555323,6.241941299790356e-13,1.4004299999999999e-14,7.47300000000008e-16,0.8,0.674555323,0.667291058,0.545474301,0.03160373,0,0.817226817,5.092786150712882e-13,0.027693603,6,0
0.448203578,0.507631923,0.501472242,1.0695495495495497e-14,0.5410821643286573,6.222848484848485e-13,0.0,0.16720745,0.16720745,0.16720745,0.204500331,0.159373352,0.8498498498498483,0.16673217,0.83326783,0.158834175,0.253373313,1.250870870870871e-14,1.2471991991991993e-13,0.067741935,3.5450668756530827e-13,0.818229857,0.614450881,0.792446335,0.195319821,6.350150259067358e-13,0.169029004,0.337715632,5.998185671039355e-13,0.967728677,5.951624737945493e-14,1.31415e-14,4.586000000000047e-16,0.929,0.967728677,0.70263592,0.548795781,0.033319198,0,0.7813001,8.636365580448153e-13,0.021451464,6,0
0.553892653,0.66495857,0.609615076,1.541821821821822e-14,0.5240480961923848,3.131626262626263e-13,0.040793603,0.297669715,0.297669715,0.297669715,0.292899688,0.264291632,0.8608608608608594,0.06902077,0.93097923,0.261842998,0.109445277,1.815095095095095e-14,9.791311311311311e-14,0.02483871,3.616549634273772e-13,0.849103592,0.546389155,0.574548964,0.048748448,3.95139274611399e-13,0.067510666,0.35940803,3.749434914228052e-13,0.903590593,8.50895178197065e-14,2.33096e-14,1.2730900000000125e-14,0.54,0.903590593,0.655684178,0.607846519,0.018234887,0,0.866053093,4.888805498981719e-13,0.055859506,6,0
0.527177887,0.593218491,0.582044007,1.4804704704704706e-14,0.5801603206412825,3.1922424242424244e-13,0.006377164,0.189372551,0.189372551,0.189372551,0.254703602,0.202078783,0.7747747747747725,0.187894912,0.812105088,0.2011613,0.178410795,1.753893893893894e-14,4.445085085085085e-14,0.065645161,4.32907210031348e-13,0.822308067,0.66961999,0.743126582,0.107961398,3.9719865284974095e-13,0.14931314,0.355015985,3.3845146316851665e-13,0.75757281,6.829425576519915e-13,1.74503e-14,6.190900000000062e-15,0.7080000000000001,0.75757281,0.686242095,0.651432769,0.031361824,0,0.828501806,1.9797107942973727e-13,0.018606641,6,0
0.522400429,0.577518535,0.563574067,1.4063863863863863e-14,0.29959919839679355,1.777959595959596e-13,0.278368256,0.231637942,0.231637942,0.231637942,0.249409095,0.208179559,0.08778778778777865,0.144148502,0.855851498,0.201010482,0.130434783,0.6386386386386387,3.9074374374374376e-14,0.034677419,9.055319749216301e-13,0.824880265,0.52408088,0.70796799,0.088709402,3.5916911917098446e-13,0.135633888,0.338836334,7.546764883955601e-13,0.893996382,1.6928584905660377e-13,2.43982e-14,8.342600000000083e-15,0.8340000000000001,0.893996382,0.674546723,0.556104758,0.029884916,0,0.819700014,7.439316700611073e-13,0.025383096,6,0
0.499146882,0.554568251,0.543337438,1.1204804804804804e-14,0.0,5.040909090909091e-13,0.304889159,0.198053179,0.198053179,0.198053179,0.223409284,0.180236499,0.7727727727727705,0.147292681,0.852707319,0.179277581,0.095952024,3.653143143143143e-14,2.4535035035035035e-14,0.028709677,2.0733828631138975e-12,0.777076477,0.38980494,0.39435301,0.04512415,2.662297409326425e-13,0.092928723,0.334062166,1.1168708375378405e-13,0.595407847,1.1443382599580713e-12,1.72158e-14,7.613200000000076e-15,0.546,0.595407847,0.65141651,0.53316053,0.036599509,0,0.804798714,1.6638930753564326e-13,0.024766212,6,0
